"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20220209","MW89-4616",9,"B6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.750945
"20220209","MW89-4616",9,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",19.98548
"20220209","MW89-4616",9,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",17.601005
"20220209","MW89-4616",9,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.974795
"20220209","MW89-4616",9,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.068886
"20220209","MW89-4616",9,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",17.067429
"20220209","MW89-4616",9,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.318731
"20220209","MW89-4616",9,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.492875
"20220209","MW89-4616",9,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.663809
"20220209","MW89-4616",9,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.574383
"20220209","MW89-4616",9,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.675325
"20220209","MW89-4616",9,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.682456
"20220209","MW89-4616",9,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.176496
"20220209","MW89-4616",9,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.441014
"20220209","MW89-4616",9,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.589017
"20220209","MW89-4616",9,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.418558
"20220209","MW89-4616",9,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.212206
"20220209","MW89-4616",9,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.618535
"20220209","MW89-4616",9,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",12.888927
"20220209","MW89-4616",9,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.301543
"20220209","MW89-4616",9,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.129429
"20220209","MW89-4616",9,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",17.508527
"20220209","MW89-4616",9,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.745299
"20220209","MW89-4616",9,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.383864
"20220209","MW89-4616",9,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.254712
"20220209","MW89-4616",9,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",17.228232
"20220209","MW89-4616",9,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",18.197266
"20220209","MW89-4616",9,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.67538
"20220209","MW89-4616",9,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.860629
"20220209","MW89-4616",9,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.93244
"20220209","MW89-4616",9,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.23228
"20220209","MW89-4616",9,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",16.356113
"20220209","MW89-4616",9,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",13.141455
"20220209","MW89-4616",9,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",15.468345
"20220209","MW89-4616",9,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_09_(000)_Compiler.csv",14.338367
"20220209","MW89-4616",12,"A1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",21.171857
"20220209","MW89-4616",12,"A2","DMSO",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.911946
"20220209","MW89-4616",12,"A3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.642638
"20220209","MW89-4616",12,"A4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",17.770753
"20220209","MW89-4616",12,"A5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",18.466191
"20220209","MW89-4616",12,"A6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",17.379703
"20220209","MW89-4616",12,"A7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",20.012424
"20220209","MW89-4616",12,"A8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",0
"20220209","MW89-4616",12,"B1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.552328
"20220209","MW89-4616",12,"B2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.513052
"20220209","MW89-4616",12,"B3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.062969
"20220209","MW89-4616",12,"B4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.428666
"20220209","MW89-4616",12,"B5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.918446
"20220209","MW89-4616",12,"B6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.426409
"20220209","MW89-4616",12,"B7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",20.814499
"20220209","MW89-4616",12,"B8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.888262
"20220209","MW89-4616",12,"C1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.153084
"20220209","MW89-4616",12,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.898986
"20220209","MW89-4616",12,"C3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.16135
"20220209","MW89-4616",12,"C4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.26982
"20220209","MW89-4616",12,"C5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.137109
"20220209","MW89-4616",12,"C6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",12.685049
"20220209","MW89-4616",12,"C7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.926828
"20220209","MW89-4616",12,"C8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.940401
"20220209","MW89-4616",12,"D1","Lindane",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.294014
"20220209","MW89-4616",12,"D2","EtOH",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.331515
"20220209","MW89-4616",12,"D3","Lindane",0.1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.419577
"20220209","MW89-4616",12,"D4","Lindane",0.3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.782169
"20220209","MW89-4616",12,"D5","Lindane",1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.035971
"20220209","MW89-4616",12,"D6","Lindane",3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.964543
"20220209","MW89-4616",12,"D7","Lindane",10,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.052448
"20220209","MW89-4616",12,"D8","Lindane",30,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.312728
"20220209","MW89-4616",12,"E1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.426805
"20220209","MW89-4616",12,"E2","DMSO",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.856269
"20220209","MW89-4616",12,"E3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.589013
"20220209","MW89-4616",12,"E4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.645015
"20220209","MW89-4616",12,"E5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",14.515699
"20220209","MW89-4616",12,"E6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",13.71789
"20220209","MW89-4616",12,"E7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.186914
"20220209","MW89-4616",12,"E8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",19.566061
"20220209","MW89-4616",12,"F1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.170285
"20220209","MW89-4616",12,"F2","H2O",0,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.515172
"20220209","MW89-4616",12,"F3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.499392
"20220209","MW89-4616",12,"F4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.353223
"20220209","MW89-4616",12,"F5","Glyphosate",1,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.247739
"20220209","MW89-4616",12,"F6","Glyphosate",3,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",15.355561
"20220209","MW89-4616",12,"F7","Glyphosate",10,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.969557
"20220209","MW89-4616",12,"F8","Glyphosate",30,"uM","iNFA_20220209_MW89-4616_12_(000)_Compiler.csv",16.173118
