"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20220209","MW89-4615",9,"B6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.764626
"20220209","MW89-4615",9,"B7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.770857
"20220209","MW89-4615",9,"B8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.973295
"20220209","MW89-4615",9,"C1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.066628
"20220209","MW89-4615",9,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.070998
"20220209","MW89-4615",9,"C3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.872508
"20220209","MW89-4615",9,"C4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",21.936969
"20220209","MW89-4615",9,"C5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.539087
"20220209","MW89-4615",9,"C6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.415091
"20220209","MW89-4615",9,"C7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",21.291631
"20220209","MW89-4615",9,"C8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",0
"20220209","MW89-4615",9,"D1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.182848
"20220209","MW89-4615",9,"D2","DMSO",0,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.778812
"20220209","MW89-4615",9,"D3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.64558
"20220209","MW89-4615",9,"D4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.510233
"20220209","MW89-4615",9,"D5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.168895
"20220209","MW89-4615",9,"D6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.142306
"20220209","MW89-4615",9,"D7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.469998
"20220209","MW89-4615",9,"D8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",18.007989
"20220209","MW89-4615",9,"E1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.474913
"20220209","MW89-4615",9,"E2","H2O",0,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.813065
"20220209","MW89-4615",9,"E3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.208933
"20220209","MW89-4615",9,"E4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.866621
"20220209","MW89-4615",9,"E5","Glyphosate",1,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",16.677122
"20220209","MW89-4615",9,"E6","Glyphosate",3,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.41033
"20220209","MW89-4615",9,"E7","Glyphosate",10,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.277482
"20220209","MW89-4615",9,"E8","Glyphosate",30,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.494372
"20220209","MW89-4615",9,"F1","Lindane",0.03,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",17.262301
"20220209","MW89-4615",9,"F2","EtOH",0,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.138305
"20220209","MW89-4615",9,"F3","Lindane",0.1,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.921293
"20220209","MW89-4615",9,"F4","Lindane",0.3,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",15.594174
"20220209","MW89-4615",9,"F5","Lindane",1,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",10.625585
"20220209","MW89-4615",9,"F6","Lindane",3,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",13.790371
"20220209","MW89-4615",9,"F7","Lindane",10,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",10.747432
"20220209","MW89-4615",9,"F8","Lindane",30,"uM","iNFA_20220209_MW89-4615_09_(000)_Compiler.csv",14.166038
"20220209","MW89-4615",12,"A1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",20.502301
"20220209","MW89-4615",12,"A2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.651435
"20220209","MW89-4615",12,"A3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.870775
"20220209","MW89-4615",12,"A4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.901706
"20220209","MW89-4615",12,"A5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.551456
"20220209","MW89-4615",12,"A6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.713346
"20220209","MW89-4615",12,"A7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",22.134555
"20220209","MW89-4615",12,"A8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.593317
"20220209","MW89-4615",12,"B1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.428663
"20220209","MW89-4615",12,"B2","DMSO",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",18.124995
"20220209","MW89-4615",12,"B3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.918076
"20220209","MW89-4615",12,"B4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.643236
"20220209","MW89-4615",12,"B5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.655562
"20220209","MW89-4615",12,"B6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.926107
"20220209","MW89-4615",12,"B7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.014657
"20220209","MW89-4615",12,"B8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",19.12602
"20220209","MW89-4615",12,"C1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.196554
"20220209","MW89-4615",12,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.789109
"20220209","MW89-4615",12,"C3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",12.401469
"20220209","MW89-4615",12,"C4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.145258
"20220209","MW89-4615",12,"C5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.71924
"20220209","MW89-4615",12,"C6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.727344
"20220209","MW89-4615",12,"C7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",23.119319
"20220209","MW89-4615",12,"C8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",0
"20220209","MW89-4615",12,"D1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.16419
"20220209","MW89-4615",12,"D2","DMSO",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.612387
"20220209","MW89-4615",12,"D3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.825137
"20220209","MW89-4615",12,"D4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.706234
"20220209","MW89-4615",12,"D5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.974327
"20220209","MW89-4615",12,"D6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.9244
"20220209","MW89-4615",12,"D7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.819471
"20220209","MW89-4615",12,"D8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.290662
"20220209","MW89-4615",12,"E1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.889905
"20220209","MW89-4615",12,"E2","H2O",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",17.824747
"20220209","MW89-4615",12,"E3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.781459
"20220209","MW89-4615",12,"E4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.977529
"20220209","MW89-4615",12,"E5","Glyphosate",1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.001481
"20220209","MW89-4615",12,"E6","Glyphosate",3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",16.501573
"20220209","MW89-4615",12,"E7","Glyphosate",10,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.054818
"20220209","MW89-4615",12,"E8","Glyphosate",30,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.466889
"20220209","MW89-4615",12,"F1","Lindane",0.03,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.628727
"20220209","MW89-4615",12,"F2","EtOH",0,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",20.06839
"20220209","MW89-4615",12,"F3","Lindane",0.1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",19.719513
"20220209","MW89-4615",12,"F4","Lindane",0.3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.931451
"20220209","MW89-4615",12,"F5","Lindane",1,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",13.892094
"20220209","MW89-4615",12,"F6","Lindane",3,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",15.850616
"20220209","MW89-4615",12,"F7","Lindane",10,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",12.449573
"20220209","MW89-4615",12,"F8","Lindane",30,"uM","iNFA_20220209_MW89-4615_12_(000)_Compiler.csv",14.454212
