"date","Plate.SN","well","DIV","trt","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20170712","MW1146-26","A5",5,"Tefluthrin",1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A5",7,"Tefluthrin",1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.43722366020226,0.18,0.0627835294117628,12.034,0.267,57.576,4,1,0,NA,NA,0,NA,NA,NA,0.00624242421461191,1.24127892493914e-05,1,""
"20170712","MW1146-26","A5",9,"Tefluthrin",1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.538339793410854,0.9525,0.0809252987137892,35.531,0.691,43.0145,8,2,6,9.83333333333333,0.124293981481481,1.71471172962227,134.46,0.0242415990549881,11.5,0.0296954698319157,3.76580512269284e-05,1,""
"20170712","MW1146-26","A6",12,"Tefluthrin",3,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.281298196621891,0.41,0.0657673752012889,40.992,0.3645,110.035,6,2,6,11.8333333333333,0.0976208513708515,6.48246546227418,154.52,0.0121071907523259,20.3333333333333,0.04460372124972,1.11960463628977e-06,1,""
"20170712","MW1146-26","A6",5,"Tefluthrin",3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A6",7,"Tefluthrin",3,"uM","ON_20170712_MW1146-26_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A6",9,"Tefluthrin",3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.375374874868869,0.33,0.100774750957853,13.7695,0.505,63.9045,6,2,0,NA,NA,0,NA,NA,NA,0.00281867857668689,0,1,""
"20170712","MW1146-26","A7",12,"Tefluthrin",10,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.210418088157751,0.015,NA,0,NA,NA,8,0,0,NA,NA,0,NA,NA,NA,0.00144983220255501,0,1,""
"20170712","MW1146-26","A7",5,"Tefluthrin",10,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A7",7,"Tefluthrin",10,"uM","ON_20170712_MW1146-26_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A7",9,"Tefluthrin",10,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.324044292571915,0.463636363636364,0.108311207825036,28.925,0.718666666666667,45.4076666666667,11,3,1,11,0.1,0.316820276497696,NA,NA,11,0.00214707452282938,6.53303553403706e-06,1,""
"20170712","MW1146-26","A8",12,"Tefluthrin",20,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.270001824012322,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00269718126327716,0,1,""
"20170712","MW1146-26","A8",5,"Tefluthrin",20,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A8",7,"Tefluthrin",20,"uM","ON_20170712_MW1146-26_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","A8",9,"Tefluthrin",20,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.40722710894753,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.0031236785418731,0,1,""
"20170712","MW1146-26","B1",12,"Cyfluthrin",0.03,"uM","ON_20170712_MW1146-26_12_00(000).h5",2.27091811909129,5.355,0.0322875201983418,74.942375,0.5461875,12.59725,16,16,229,10.6026200873362,0.121497272741814,17.3725574141464,3.8984649122807,0.110407737164642,24.8078602620087,0.272799404040483,0.0122595299308802,1,""
"20170712","MW1146-26","B1",5,"Cyfluthrin",0.03,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B1",7,"Cyfluthrin",0.03,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.352223380645785,0.324,0.0455287536231895,36.9375,0.3165,94.0275,5,2,1,7,0.15875,0.523864959254948,NA,NA,9,0.0374698946557961,0,1,""
"20170712","MW1146-26","B1",9,"Cyfluthrin",0.03,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.741278736614681,1.68,0.0378047305846161,56.7752857142857,0.462,48.0987857142857,14,14,29,12.5862068965517,0.209782772304324,12.9914167638021,28.8571428571429,0.0600392294860144,42.2758620689655,0.173007487905313,0.00311943482897229,1,""
"20170712","MW1146-26","B2",12,"Cyfluthrin",0,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.61105255022167,3.8775,0.0343494353210834,76.7555,0.633,17.7504285714286,16,14,138,10.8115942028986,0.165369032135336,17.5050648734859,6.34379562043796,0.127583846018517,29.4275362318841,0.240601185330583,0.00965229595144535,1,""
"20170712","MW1146-26","B2",5,"Cyfluthrin",0,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B2",7,"Cyfluthrin",0,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.613113127572064,0.408,0.0640200000000003,41.096,0.722,40.96,5,1,0,NA,NA,0,NA,NA,NA,0.0102044468941921,2.02715340876028e-05,1,""
"20170712","MW1146-26","B2",9,"Cyfluthrin",0,"uM","ON_20170712_MW1146-26_09_00(000).h5",1.18769101996901,2.13818181818182,0.0407236085193528,58.4466363636364,0.538818181818182,38.7857272727273,11,11,19,12.0526315789474,0.21603041695147,5.57371553096974,40.45,0.0520225060468265,35,0.132046846458818,0.00194599330732696,1,""
"20170712","MW1146-26","B3",12,"Cyfluthrin",0.1,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.21437328313126,4.16571428571429,0.0291021850173348,80.0310714285714,0.329071428571429,20.3604285714286,14,14,48,13.125,0.220791583994709,16.6655825147987,18.2787234042553,0.0792814838300875,53.375,0.256422833651564,0.00637561274229931,1,""
"20170712","MW1146-26","B3",5,"Cyfluthrin",0.1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.114456927880045,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B3",7,"Cyfluthrin",0.1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.217111825167781,0.552,0.058852218905472,69.864,0.322,45.224,5,2,0,NA,NA,0,NA,NA,NA,0.00917223787732251,0,1,""
"20170712","MW1146-26","B3",9,"Cyfluthrin",0.1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.550376974894069,1.58,0.0325320889240446,71.7906666666667,0.479555555555556,40.1352222222222,9,9,21,10.047619047619,0.18384731670446,15.0064405324173,39.6,0.0579133372292578,33.2857142857143,0.200927124472783,0.00213775575994371,1,""
"20170712","MW1146-26","B4",12,"Cyfluthrin",0.3,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.988468216113487,3.03230769230769,0.0330189306126713,74.609,0.4035,26.9431666666667,13,12,34,11.5,0.238788639873199,13.384271978022,26.4378787878788,0.107180930490923,45.8529411764706,0.17829332841163,0.00335364195282416,1,""
"20170712","MW1146-26","B4",5,"Cyfluthrin",0.3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B4",7,"Cyfluthrin",0.3,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.222445176041912,0.192,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.0502454301610335,0,1,""
"20170712","MW1146-26","B4",9,"Cyfluthrin",0.3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.593946521297649,1.30909090909091,0.0473622042428823,62.7637272727273,0.494454545454545,59.2254545454545,11,11,12,12.25,0.286412037037037,7.22427086825344,71.3181818181818,0.0853405740836286,35.9166666666667,0.151238241976658,0.00103923184899924,1,""
"20170712","MW1146-26","B5",12,"Cyfluthrin",1,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.05476903031269,2.67428571428571,0.0259909520128861,73.8636153846154,0.383384615384615,32.5443846153846,14,13,36,10.8611111111111,0.19515625,9.82182961521186,24.2942857142857,0.0834406870927548,36.4444444444444,0.175891949914856,0.00385182445766741,1,""
"20170712","MW1146-26","B5",5,"Cyfluthrin",1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B5",7,"Cyfluthrin",1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.461430089020864,0.102857142857143,NA,0,NA,NA,7,0,0,NA,NA,0,NA,NA,NA,0.00497713681046405,4.8642829218043e-06,1,""
"20170712","MW1146-26","B5",9,"Cyfluthrin",1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.735802480423416,2.33142857142857,0.051563070143954,63.0487,0.5094,46.0225,14,10,11,10.5454545454545,0.280190131837859,3.81301163291685,76.76,0.0733470994785942,32.1818181818182,0.0686107288138292,0.000788811208179076,1,""
"20170712","MW1146-26","B6",12,"Cyfluthrin",3,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.200742096865128,0.32,0.0317999688542821,45.229,0.286,92.093,9,2,7,13.7142857142857,0.099335703978561,12.1787709497207,115.241666666667,0.0161337074477997,31.1428571428571,0.0733638944712756,0,1,""
"20170712","MW1146-26","B6",5,"Cyfluthrin",3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B6",7,"Cyfluthrin",3,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.160222749177042,0,NA,0,NA,NA,5,0,0,NA,NA,0,NA,NA,NA,0.00183419513454499,0,1,""
"20170712","MW1146-26","B6",9,"Cyfluthrin",3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.421301351912519,0.68,0.0607433813568751,33.3656666666667,0.470666666666667,52.696,6,3,5,9.4,0.129333333333333,3.25824617860016,156.5375,0.0352760413449486,16.2,0.0287579400477592,1.53628117839019e-05,1,""
"20170712","MW1146-26","B7",12,"Cyfluthrin",10,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.167556687494067,0.012,NA,0,NA,NA,5,0,1,12,0.0950000000000003,1.08794197642792,NA,NA,12,0.0054670096306959,0,1,""
"20170712","MW1146-26","B7",5,"Cyfluthrin",10,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B7",7,"Cyfluthrin",10,"uM","ON_20170712_MW1146-26_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B7",9,"Cyfluthrin",10,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.19489122758362,0.252,NA,0,NA,NA,5,0,3,9.33333333333333,0.0999074074074073,3.83304940374787,331.175,0.0196425097505489,15,0.0125579205971958,0,1,""
"20170712","MW1146-26","B8",12,"Cyfluthrin",20,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.0966673197081154,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B8",5,"Cyfluthrin",20,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B8",7,"Cyfluthrin",20,"uM","ON_20170712_MW1146-26_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","B8",9,"Cyfluthrin",20,"uM","ON_20170712_MW1146-26_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C1",12,"Prallethrin",0.03,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.80160939309457,4.63125,0.0303964831169176,73.2019375,0.4405625,21.4789375,16,16,125,9.92,0.138185909090909,18.5098099680068,6.95040322580645,0.0905905033175448,38.416,0.263133686128438,0.00997545612568423,1,""
"20170712","MW1146-26","C1",5,"Prallethrin",0.03,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C1",7,"Prallethrin",0.03,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.314075107032204,0.4,0.0699216326530625,10.067,0.311,86.269,3,1,0,NA,NA,0,NA,NA,NA,-0.00122686705167067,0,1,""
"20170712","MW1146-26","C1",9,"Prallethrin",0.03,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.857695477530916,1.655,0.0414559288720882,52.3844444444444,0.583333333333333,44.4674444444444,12,9,17,11.7058823529412,0.212935924369748,6.42621555484626,51.028125,0.041905981191329,35.5294117647059,0.105107389097559,0.00140131328283251,1,""
"20170712","MW1146-26","C2",12,"Prallethrin",0,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.63689994705742,4.192,0.0427496872606918,77.2418571428571,0.682357142857143,16.6762142857143,15,14,52,12.1538461538462,0.193507516788767,9.87899584612606,16.5578431372549,0.0970311803128431,42.0769230769231,0.245795110545266,0.00845292371046371,1,""
"20170712","MW1146-26","C2",5,"Prallethrin",0,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.1555725233321,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C2",7,"Prallethrin",0,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.872447313826721,4.224,0.0938997370020747,59.146,0.55825,60.20825,5,4,1,7,0.166666666666667,0.243190661478599,NA,NA,10,0.0523454298297585,3.47748598766851e-06,1,""
"20170712","MW1146-26","C2",9,"Prallethrin",0,"uM","ON_20170712_MW1146-26_09_00(000).h5",1.18251419017028,2.68,0.0455342860032534,67.0940833333333,0.73425,46.3693333333333,12,12,14,13.3571428571429,0.290722789115646,6.99783013019219,62.2692307692308,0.0695530119920215,64.5,0.173596609552408,0.00230159694672056,1,""
"20170712","MW1146-26","C3",12,"Prallethrin",0.1,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.788021196536845,2.16,0.0325994627297525,66.8767272727273,0.397363636363636,27.9856363636364,14,11,44,11.9545454545455,0.158330484225371,17.1374198717949,19.9139534883721,0.0298112872234718,38.8863636363636,0.218011197193399,0.00367252857332595,1,""
"20170712","MW1146-26","C3",5,"Prallethrin",0.1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C3",7,"Prallethrin",0.1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.367501208670642,0.855,0.0367152104027457,75.19,0.3025,36.9055,4,2,0,NA,NA,0,NA,NA,NA,0.0603671369419708,1.95925509705042e-08,1,""
"20170712","MW1146-26","C3",9,"Prallethrin",0.1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.789057087732672,1.33714285714286,0.0466113608661069,66.7343333333333,0.653,51.7835,7,6,12,10.5,0.161609848484848,6.45161290322581,70.3772727272727,0.0637256776670881,27.6666666666667,0.165942736850912,0.000341128555818901,1,""
"20170712","MW1146-26","C4",12,"Prallethrin",0.3,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.893339368337066,2.77285714285714,0.0302620445523913,75.8138333333333,0.351,24.6419166666667,14,12,49,11.1428571428571,0.170037455458374,19.2549331917529,17.6927083333333,0.0743120755997739,44.4081632653061,0.259451594053641,0.00587460838604983,1,""
"20170712","MW1146-26","C4",5,"Prallethrin",0.3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.23780371423621,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C4",7,"Prallethrin",0.3,"uM","ON_20170712_MW1146-26_07_00(000).h5",1.67378328266502,6.576,0.0702860048731393,44.9575,0.52825,59.70175,5,4,4,5.5,0.120833333333333,0.510671729736808,243.4,0.0670345751031456,9.75,0.0274993561693023,1.40743215075873e-05,1,""
"20170712","MW1146-26","C4",9,"Prallethrin",0.3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.458381568954896,1.09384615384615,0.0434763425344465,74.0590833333333,0.587833333333333,57.7630833333333,13,12,11,12.9090909090909,0.219924242424242,7.74504354270891,68.52,0.0436778891537542,38,0.151016666503414,0.00131151071482827,1,""
"20170712","MW1146-26","C5",12,"Prallethrin",1,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.567040867713121,2.32,0.0323208911247165,68.029,0.295272727272727,35.5165454545455,12,11,28,12.2857142857143,0.156603589862518,14.9404953361209,30.6611111111111,0.0349510762050667,33.1785714285714,0.223724825076053,0.0017927335137454,1,""
"20170712","MW1146-26","C5",5,"Prallethrin",1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C5",7,"Prallethrin",1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.239445231953207,0.87,0.0555081441843175,40.5073333333333,0.279666666666667,64.6773333333333,4,3,0,NA,NA,0,NA,NA,NA,0.110090982798215,0,1,""
"20170712","MW1146-26","C5",9,"Prallethrin",1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.364448817830258,0.668571428571428,0.0556108350069183,75.298,0.946,69.31175,7,4,7,9.57142857142857,0.164753401360544,6.27352572145546,104.9,0.0488372988696033,21.4285714285714,0.0821296473724338,0.000436376559294398,1,""
"20170712","MW1146-26","C6",12,"Prallethrin",3,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.336446717328935,0.654,0.0470797028462197,60.8665,0.649125,73.353375,10,8,11,12.2727272727273,0.174236111111111,11.2453531598513,77.37,0.0764607805643271,33,0.145143698797896,0.000813376703148842,1,""
"20170712","MW1146-26","C6",5,"Prallethrin",3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C6",7,"Prallethrin",3,"uM","ON_20170712_MW1146-26_07_00(000).h5",1.03611451877664,1.83,0.0610959595959596,25.224,0.44,15.377,2,1,0,NA,NA,0,NA,NA,NA,0.0313586116263223,0,1,""
"20170712","MW1146-26","C6",9,"Prallethrin",3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.624637125275133,1.58,0.0682880522005411,74.685,0.87975,77.20475,6,4,6,10.5,0.1925,3.28729281767956,136.83,0.0769377048711423,19.8333333333333,0.0995037331140103,0,1,""
"20170712","MW1146-26","C7",12,"Prallethrin",10,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.335355800868279,0.992727272727273,0.0474575353815339,61.6326666666667,0.426444444444444,60.8873333333333,11,9,12,11.5833333333333,0.215641534391534,10.6744868035191,74.2136363636364,0.0231288934211771,30.3333333333333,0.149730586901789,0.00114417953464222,1,""
"20170712","MW1146-26","C7",5,"Prallethrin",10,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C7",7,"Prallethrin",10,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.616033772098374,0.291428571428571,0.0472624000000003,25.051,0.205,38.368,7,1,0,NA,NA,0,NA,NA,NA,0.00657063719691549,1.27996538469184e-05,1,""
"20170712","MW1146-26","C7",9,"Prallethrin",10,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.644205261327333,0.993333333333333,0.0584186444908373,49.0391111111111,0.811666666666667,92.7684444444444,9,9,8,11,0.281495535714286,3.50678733031674,120.2,0.0661133534134734,23.25,0.0835330423774037,0.000337764154946163,1,""
"20170712","MW1146-26","C8",12,"Prallethrin",20,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.496987484410688,0.471428571428571,0.0703576045939305,15.5475,0.566,51.9635,7,2,7,8.28571428571429,0.117623299319728,2.74299344066786,134.816666666667,0.0128871502388208,13.1428571428571,0.0302703757400148,4.21167661557934e-05,1,""
"20170712","MW1146-26","C8",5,"Prallethrin",20,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C8",7,"Prallethrin",20,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.256667510817591,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","C8",9,"Prallethrin",20,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.30159092067835,0.06,NA,0,NA,NA,7,0,0,NA,NA,0,NA,NA,NA,0.00119081636914923,1.50266306590818e-06,1,""
"20170712","MW1146-26","D1",12,"Allethrin",0.03,"uM","ON_20170712_MW1146-26_12_00(000).h5",2.22001499743465,4.32,0.0363342193819987,72.8224666666667,0.702333333333333,14.8369333333333,16,15,126,12.2698412698413,0.190306986884368,17.4674674674675,7.0424,0.139535827196941,44.3174603174603,0.260957785779192,0.0135696179688921,1,""
"20170712","MW1146-26","D1",5,"Allethrin",0.03,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.15112759409404,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","D1",7,"Allethrin",0.03,"uM","ON_20170712_MW1146-26_07_00(000).h5",1.96185830418583,3.18,0.148272164948454,41.715,2.1,4.493,3,1,2,6.5,0.132083333333333,0.395470070106058,125.7,0.0312305495024056,11,0.0229869006629077,0,1,""
"20170712","MW1146-26","D1",9,"Allethrin",0.03,"uM","ON_20170712_MW1146-26_09_00(000).h5",1.01667886681307,2.19428571428571,0.0395786267576824,52.7666666666667,0.459333333333333,41.0011666666667,14,12,39,11.1794871794872,0.191958689458689,9.2132907944907,22.7947368421053,0.0515493677602256,30.3589743589744,0.131482534599584,0.0027736902230272,1,""
"20170712","MW1146-26","D2",12,"Allethrin",0,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.7943710963326,4.56461538461538,0.0330467451507681,79.2567692307692,0.605384615384615,16.7402307692308,13,13,76,11.5394736842105,0.208762859034241,18.8194674360308,11.6373333333333,0.126788438848073,52.3552631578947,0.292868352081093,0.0107825599076925,1,""
"20170712","MW1146-26","D2",5,"Allethrin",0,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.523390417781566,0.72,0.0362995744680863,12.314,0.155,73.586,1,1,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","D2",7,"Allethrin",0,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.276482390801345,0.7,0.0547999636270367,43.8826,0.3036,85.3072,6,5,5,7.2,0.175166666666667,3.86533665835411,176.675,0.0232767170270113,12.4,0.0826271941457889,6.4578816000152e-05,1,""
"20170712","MW1146-26","D2",9,"Allethrin",0,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.641033333425642,1.61076923076923,0.0395360718076728,72.6300833333333,0.644416666666667,36.7979166666667,13,12,20,12.8,0.213167658730159,14.0444208006384,40.8289473684211,0.0442449629995375,52.8,0.226214030028789,0.00325432284340208,1,""
"20170712","MW1146-26","D3",12,"Allethrin",0.1,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.612702551844541,2.23714285714286,0.0319887543437766,69.5074615384615,0.354153846153846,29.1800769230769,14,13,34,13,0.172452598463628,22.1536086453107,25.0121212121212,0.041877347124724,50.6470588235294,0.233811962293678,0.0036752169359771,1,""
"20170712","MW1146-26","D3",5,"Allethrin",0.1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.412267186830066,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","D3",7,"Allethrin",0.1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.232222985977821,0.06,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,0.0113796247334659,0,1,""
"20170712","MW1146-26","D3",9,"Allethrin",0.1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.386449081833426,0.978,0.0312846803893232,73.5568,0.3537,65.0971,10,10,11,12.2727272727273,0.167970041322314,14.0475539764963,77.475,0.0213393011203003,46.7272727272727,0.258153775004814,0.000959284168833854,1,""
"20170712","MW1146-26","D4",12,"Allethrin",0.3,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.10167410908731,3.31285714285714,0.0382186652588389,73.7305833333333,0.464916666666667,22.19175,14,12,52,11.3653846153846,0.201507416194916,14.7546871632785,16.6941176470588,0.0754394001545103,39.5,0.216700651723537,0.00377328577124502,1,""
"20170712","MW1146-26","D4",5,"Allethrin",0.3,"uM","ON_20170712_MW1146-26_05_00(001).h5",0.11334569557053,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","D4",7,"Allethrin",0.3,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.392223512201773,1.44,0.0625833872878003,47.0285,0.3395,42.971,2,2,0,NA,NA,0,NA,NA,NA,0.0483063786822077,0,1,""
"20170712","MW1146-26","D4",9,"Allethrin",0.3,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.676674786764108,1.848,0.0451883026821661,58.7493333333333,0.594222222222222,47.6328888888889,10,9,17,11.3529411764706,0.186320028011205,7.30077938603467,49.515625,0.0924440819370774,27,0.107068109307254,0.000922638629590677,1,""
"20170712","MW1146-26","D5",12,"Allethrin",1,"uM","ON_20170712_MW1146-26_12_00(000).h5",0.773616337319257,2.44125,0.0315952675943188,73.7199333333333,0.3514,30.9108,16,15,43,13.2325581395349,0.188351014295782,19.0215439856373,19.7428571428571,0.0576339239621951,49.2790697674419,0.257218214489225,0.00557816900379395,1,""
"20170712","MW1146-26","D5",5,"Allethrin",1,"uM","ON_20170712_MW1146-26_05_00(001).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170712","MW1146-26","D5",7,"Allethrin",1,"uM","ON_20170712_MW1146-26_07_00(000).h5",0.200371029368423,0.48,0.0368613084112144,39.009,0.208,47.536,3,1,0,NA,NA,0,NA,NA,NA,0.0219462308096763,0,1,""
"20170712","MW1146-26","D5",9,"Allethrin",1,"uM","ON_20170712_MW1146-26_09_00(000).h5",0.543844909977304,1.71272727272727,0.0469506008123821,73.9243,0.6684,58.841,11,10,15,11.7333333333333,0.224679413179413,6.87285223367698,60.8642857142857,0.0971324482941195,25.3333333333333,0.163507059597599,0.000830963479856006,1,""
"20170712","MW1146-26","D6",12,"Allethrin",3,"uM","ON_20170712_MW1146-26_12_00(000).h5",1.02269209403844,3.385,0.0414972388624131,74.0825833333333,0.4765,20.7661666666667,12,12,56,9.75,0.210290532879819,16.127867076034,15.6427272727273,0.108157682492478,31.8928571428571,0.216400451977201,0.00388961377322848,1,""
