"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140205","MW1007-26","DIV05","B6","Bisindolymaleimide 1","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","B7","Bisindolymaleimide 1","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","D4","Loperamide","1","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","D5","Loperamide","3","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","D6","Loperamide","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","D7","Loperamide","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","E6","Mevastatin","10","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","DIV05","E7","Mevastatin","30","uM",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"ON_20140205_MW1007-26_DIV05_001.h5"
"20140205","MW1007-26","7","A1","Acetaminophen","0","uM",1.31040549598885,2.59285714285714,0.0671603914735259,44.603,0.638214285714286,41.4924285714286,14,14,33,12.6060606060606,0.242231541606542,5.13201933804388,31.259375,0.057762943185909,29.2727272727273,0.0779949362038092,0.482582965098733,0.973480515207894,"ON_20140205_MW1007-26_DIV07_001.h5"
"20140205","MW1007-26","7","A2","Acetaminophen","0.1","uM",1.46174849603191,1.87125,0.0461122702385567,69.716375,1.49675,43.75625,16,16,25,14.56,0.205093395493396,6.58444816053512,39.4666666666667,0.0913507186014449,63,0.173740100763997,0.392100913849443,1.58247807787295,"ON_20140205_MW1007-26_DIV07_001.h5"
