"date","Plate.SN","DIV","well","trt","dose","units","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","cv.time","cv.network","file.name"
"20140730","MW1007-104","7","C5","Sodium Orthovanadate","0.3","uM",1.39532692299893,2.22428571428571,0.0536729619846013,59.0649090909091,0.726545454545454,31.1797272727273,14,11,22,12.1363636363636,0.370762987012987,2.96576658004745,40.6857142857143,0.092371812299812,23.8636363636364,0.0661746834303604,0.284838352235488,1.31489763421026,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C6","Sodium Orthovanadate","1","uM",0.516781881671588,1.00615384615385,0.0393204357424501,64.9048461538462,0.607615384615385,69.074,13,13,22,11.6818181818182,0.213250032795487,13.3212877792378,40.4357142857143,0.057414787461301,36.8636363636364,0.229954146526755,0.552469579460039,0.870121787338124,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C7","Sodium Orthovanadate","3","uM",0.710667501798017,1.46,0.0904270227127432,36.6595,0.584,41.40275,6,4,4,8,0.1415625,1.2227928588897,216.516666666667,0.0410261533004207,12.5,0.0229097933198588,0.85971343633905,1.73642513134284,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","C8","Sodium Orthovanadate","10","uM",1.25258612735635,5.97,0.053778574379256,60.5595,0.358,13.786,2,2,0,NA,NA,0,NA,NA,NA,0.000332643193537729,0.116655081896068,0.460659536657497,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D1","Bisindolymaleimide 1","0","uM",0.952165072109925,0.78,0.0717727961306428,35.5596666666667,0.533,57.397,5,3,0,NA,NA,0,NA,NA,NA,0.0314459785770411,0.610025877323176,2.72167792266366,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D2","Bisindolymaleimide 1","0.03","uM",0.941796165256643,1.35,0.0629519076207222,52.85875,0.758,50.35225,8,8,16,9.9375,0.23050037202381,5.65051560954937,56.54,0.0494061761352735,25,0.113917019868789,0.509602345522902,1.27887137658027,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D3","Bisindolymaleimide 1","0.1","uM",1.46744983888826,2.0325,0.0627119323787091,57.554,1.0028125,44.039125,16,16,13,15.3846153846154,0.331135531135531,2.13961836387682,67.8041666666667,0.0611139647858969,34.8461538461538,0.110349818193079,0.241040654649849,0.945970433965495,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D4","Bisindolymaleimide 1","0.3","uM",1.08370523040297,1.98,0.08371679645439,51.0979166666667,0.89375,35.1193333333333,14,12,23,11.6086956521739,0.211932367149758,2.57716948165405,40.0636363636364,0.066220606948384,15.3913043478261,0.0626372203027977,0.342926834802171,1.01208445769416,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D5","Bisindolymaleimide 1","1","uM",1.21266306353623,0.57,0.0488587341772183,70.455,0.276,62.666,4,1,0,NA,NA,0,NA,NA,NA,0.0387576428821292,0.704005902348781,2.04676451459776,"ON_20140730_MW1007-104_07_00_001.h5"
"20140730","MW1007-104","7","D8","Bisindolymaleimide 1","0","uM",0.387435187527099,0.927272727272727,0.0845917309292843,57.9608333333333,0.590166666666667,43.3491666666667,11,6,4,8.75,0.122135416666667,1.09359104781282,244.466666666667,0.0294551089505205,10.75,0.0462931272764899,0.425455598730986,1.11668345815498,"ON_20140730_MW1007-104_07_00_001.h5"
