"date","Plate.SN","well","treatment","dose","units","wllq_by_well","wllq_notes_by_well","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20220413","MW78-7207","B2","DMSO","0","mg/ml","1","",7.929289,9.11325,0.622847,306.183844,27.856187,101.419281,84,33,87,76.27907,2.255084,23.969793,874.501786,0.393777,462.409302,0.868423,0.016246
"20220601","MW78-7214","B2","DMSO","0","uM","1","",9.217722,11.766692,0.621157,162.683083,5.517179,212.420786,73,32.5,12.5,55.55,1.299137,7.689453,1424.1,0.571912,468.6,0.128368,0.003523
"20220601","MW78-7215","B2","DMSO","0","uM","1","",10.33349,12.030536,0.538869,284.036045,13.675992,171.728008,80,42.5,23,48.5,1.295573,15.839378,1093.264286,0.458747,363.375,0.38331,0.008696
"20220601","MW78-7216","B2","DMSO","0","uM","1","",10.050407,8.936125,0.54222,173.253875,14.911292,328.07101,74,43,27,60.076923,1.772988,9.840776,785.225,0.487445,480.602564,0.343363,0.00977
"20220601","MW78-7217","B2","DMSO","0","uM","1","",18.010774,26.001375,0.806657,358.561352,14.409247,231.0195,102,78.5,48,82.285714,3.905917,10.898457,967.1875,0.602539,492.785714,0.644075,0.032184
"20220601","MW78-7218","B2","DMSO","0","uM","1","",10.452975,15.30075,0.421359,276.617097,6.247719,218.77979,89,53.5,31,82.038462,3.582992,12.135494,2009.0625,0.612809,496.294872,0.820343,0.023492
"20220601","MW78-7219","B2","DMSO","0","uM","1","",6.710099,6.677273,0.521556,381.4859,19.6145,308.6451,62,26,31,53.892857,1.601623,20.018064,714.744231,0.242075,463.821429,0.581963,0.009378
"20220615","MW78-7220","B2","DMSO","0","uM","1","",11.493765,12.1095,0.386521,475.449442,8.930821,417.913817,126.5,85.5,78.5,131.567308,4.388542,42.724955,1145.8495,0.705499,807.124084,2.150308,0.075291
"20220615","MW78-7301","B2","DMSO","0","uM","1","",9.089945,14.999386,0.381689,535.837765,6.279637,507.211138,121.5,108.5,127.5,118.534664,3.018478,70.184977,1110.470076,0.582194,653.532563,1.913891,0.055907
"20220615","MW78-7302","B2","DMSO","0","uM","1","",15.654263,30.10024,0.416144,580.158198,9.527118,273.476941,128.5,118.5,129,125.119505,4.11791,39.12535,650.97717,0.969779,546.487809,1.703096,0.066546
"20220615","MW78-7303","B2","DMSO","0","uM","1","",10.457054,14.208125,0.262284,626.070312,6.634198,422.219531,133.5,126,134.5,120.939852,3.745863,60.907119,561.122955,0.7536,708.324485,2.108237,0.065684
"20220615","MW78-7304","B2","DMSO","0","uM","1","",18.790986,28.67625,0.386802,571.618396,10.135667,314.192031,136,133.5,116,126.598294,4.632123,30.567318,555.168162,1.054628,656.906738,1.812007,0.080505
"20220615","MW78-7305","B2","DMSO","0","uM","1","",17.245791,25.172143,0.38278,558.631537,10.254778,288.901093,129.5,122,79,126.0125,4.480343,27.470338,996.67,1.250894,732.501894,1.943301,0.085089
"20210915","MW75-9217","C2","DMSO","0","uM","1","",11.096524,11.88825,0.579405,391.337662,7.414418,362.929469,91.5,50,61,95.46,2.360583,54.014238,975.603125,0.716048,756.990476,1.674155,0.040721
"20210915","MW75-9218","C2","DMSO","0","uM","1","",13.095712,17.220625,0.646349,355.491226,7.242973,270.62928,100.5,58,151,88.844697,2.833581,41.111366,1319.256897,0.871278,526.823864,1.472072,0.048313
"20210915","MW75-9219","C2","DMSO","0","uM","1","",7.114966,10.302232,0.367005,592.247969,5.204719,472.721833,105.5,50,95.5,89.073529,2.738754,54.547739,1267.3175,0.918014,636.906863,1.538742,0.036587
"20210915","MW75-9220","C2","DMSO","0","uM","1","",12.173053,13.256932,0.304425,396.733194,10.34293,222.547848,88.5,57.5,105,80.282609,2.24034,32.016706,733.718831,1.457339,579.948276,1.457387,0.054649
"20210915","MW75-9301","C2","DMSO","0","uM","1","",8.43956,10.444554,0.409432,258.321031,6.726094,268.735938,80.5,38.5,124.5,89.478571,2.093626,35.313242,316.177536,0.637059,659.285714,1.275554,0.04442
"20210915","MW75-9302","C2","DMSO","0","uM","1","",14.974715,23.1925,0.665149,464.180519,10.994558,245.71928,95.5,61.5,110,92.542373,3.175969,40.234864,805.436494,0.896809,898.226392,1.114184,0.049305
"20210929","MW75-9306","C2","DMSO","0","uM","1","Hot water shut off in building; ",13.111135,14.258839,0.383939,583.240396,8.180458,322.584062,131,98,136,131.104865,3.500355,57.068555,837.797813,1.4459,828.36499,2.75369,0.118494
"20210929","MW75-9307","C2","DMSO","0","uM","1","Hot water shut off in building; ",14.855759,22.390385,0.268678,600.41833,5.849299,298.744799,128.5,113.5,283.5,125.17747,2.661539,86.181526,493.410845,0.770008,789.164964,2.59399,0.111203
"20210929","MW75-9308","C2","DMSO","0","uM","1","Hot water shut off in building; ",12.841668,15.916339,0.224116,559.666826,5.791513,347.064107,131,113.5,210.5,130.849965,3.033088,84.438262,567.438913,1.430078,796.496944,2.536129,0.102051
"20210929","MW75-9309","C2","DMSO","0","uM","1","Hot water shut off in building; ",16.68794,17.554375,0.194358,660.969656,7.451479,362.737729,133.5,133.5,201,125.527094,4.052872,66.40394,488.730041,1.503416,850.359709,2.956658,0.149202
"20210929","MW75-9310","C2","DMSO","0","uM","1","Hot water shut off in building; ",15.885604,18.80625,0.32679,579.644812,6.560271,240.65374,136,111,214.5,130.709016,3.546711,76.393051,617.85346,1.340494,933.341257,2.673704,0.135157
"20210929","MW75-9311","C2","DMSO","0","uM","1","Hot water shut off in building; ",15.690544,18.46125,0.199247,630.684438,6.228854,271.598688,136,111,248,127.972018,3.61926,76.853983,526.014748,1.631756,874.075307,3.076148,0.160672
"20211110","MW78-6208","C2","DMSO","0","uM","1","Hot water shut off in building; ",6.506083,5.1925,0.18985,64.0467,4.9617,13.4118,23.5,7.5,4.5,24,0.472459,1.84045,251.4375,0.103289,138.5,0.057467,0.000624
"20211110","MW78-6209","C2","DMSO","0","uM","1","Hot water shut off in building; ",3.890357,2.4525,0.099305,75.0645,3.54575,65.1585,36,9,7.5,24,0.886302,4.552944,281.98125,0.046907,210,0.180913,0.003428
"20211110","MW78-6210","C2","DMSO","0","uM","1","Hot water shut off in building; ",3.870051,3.12,0.161994,111.12675,60.822,4.56,13.5,3,1.5,22.5,0.184821,0.8471,0,0,100.5,0.022847,0.000131
"20211110","MW78-6211","C2","DMSO","0","uM","1","Hot water shut off in building; ",2.732875,4.36,0.305619,104.091375,2.101625,131.78025,25.5,8.5,4.5,24,0.381429,4.104685,552.5625,0.193527,172,0.097514,0.000563
"20211110","MW78-6212","C2","DMSO","0","uM","1","Hot water shut off in building; ",1.946771,1.644545,0.141553,47.9655,1.12725,16.2315,26.5,3,4.5,23.5,0.329491,5.832502,583.9875,0.139746,156,0.101969,0.000889
"20211110","MW78-6213","C2","DMSO","0","uM","1","Hot water shut off in building; ",15.019055,4.07625,0.531917,59.396187,4.853625,215.144187,42.5,14.5,7.5,24,0.90831,4.638921,280.33125,0.155379,225.6,0.162037,0.002907
"20211124","MW78-6214","C2","DMSO","0","uM","1","Hot water shut off in building; ",9.689606,8.258,0.264387,324.523778,5.403733,247.424167,77,49,57,89.065714,2.633466,38.332933,378.575,0.391518,858.417143,0.951498,0.034675
"20211124","MW78-6215","C2","DMSO","0","uM","1","Hot water shut off in building; ",9.91448,13.408798,0.327554,494.4873,7.030762,328.55501,107.5,82.5,143.5,88.720238,1.765228,45.557763,399.595152,0.234064,575.705357,1.364821,0.042416
"20211124","MW78-6216","C2","DMSO","0","uM","1","Hot water shut off in building; ",5.179171,7.710974,0.127852,267.052875,1.684375,190.447563,53,40.5,154.5,65.432353,0.873721,53.749989,195.769742,0.154716,234.061765,0.806113,0.014424
"20211124","MW78-6217","C2","DMSO","0","uM","1","Hot water shut off in building; ",6.876138,8.779821,0.195977,368.79449,3.356146,257.875792,83,42.5,78.5,87.272569,1.53509,44.894457,612.793347,0.212479,495.005208,1.288068,0.032158
"20211124","MW78-6218","C2","DMSO","0","uM","1","Hot water shut off in building; ",11.767077,13.734231,0.227196,408.066719,5.641026,289.252041,95,82.5,91.5,92.57619,2.69446,36.1173,479.794719,0.603509,487.67619,1.560825,0.047149
"20211124","MW78-6219","C2","DMSO","0","uM","1","Hot water shut off in building; ",12.85012,14.921106,0.374822,326.435744,16.012311,219.938311,98.5,55,68.5,91.696552,2.708832,23.787544,769.224107,1.102309,643.685632,1.001127,0.035943
"20211208","MW78-6303","C2","DMSO","0","uM","1","Hot water shut off in building; ",9.71756,19.400625,0.361587,200.243583,4.656177,86.523812,66,39,34.5,56.416667,0.739027,10.093783,745.423529,0.149528,320.833333,0.238407,0.005921
"20211208","MW78-6304","C2","DMSO","0","uM","1","Hot water shut off in building; ",8.40244,15.472692,0.457374,184.110341,4.766591,64.71725,39,21.5,28,53.323529,0.447,10.71564,76.898438,0.033061,257.294118,0.167569,0.003694
"20211208","MW78-6305","C2","DMSO","0","uM","1","Hot water shut off in building; ",5.657154,7.626429,0.305665,161.925,4.437,184.9855,42.5,23,34,54.5,0.468249,15.731426,670.136667,0.080877,213.5625,0.194232,0.004909
"20211208","MW78-6306","C2","DMSO","0","uM","1","Hot water shut off in building; ",13.531262,22.976769,0.594231,238.604231,5.635346,81.913423,54.5,36,57,68.971264,1.24668,17.293678,1036.769643,0.197403,339.344828,0.331818,0.008108
"20211208","MW78-6307","C2","DMSO","0","uM","1","Hot water shut off in building; ",8.478407,16.44675,0.737679,217.572196,5.037018,152.01,54.5,35,35.5,54.386364,0.635013,14.138984,54.082143,0.11872,275.5,0.297189,0.008484
"20211208","MW78-6308","C2","DMSO","0","uM","1","Hot water shut off in building; ",14.473392,26.07375,0.438192,302.323429,6.085315,137.24049,83,49,117,73.765625,1.75864,11.935505,756.416667,0.261205,364.546875,0.331946,0.010615
"20220119","MW78-6312","C2","DMSO","0","uM","1","",6.191302,5.583333,0.191512,298.665812,5.068875,338.690969,87,46,66.5,79.386364,1.688206,51.471016,501.693676,1.199763,486.780303,1.596984,0.041824
"20220119","MW78-6313","C2","DMSO","0","uM","1","",6.231417,4.35375,0.250313,358.284531,5.937813,372.600312,82.5,66,76.5,87.971154,1.455814,55.744866,553.811594,0.393938,510.317308,1.566219,0.034669
"20220119","MW78-6314","C2","DMSO","0","uM","1","",6.444445,7.606534,0.287631,329.569844,4.995375,278.742406,86,66,92.5,85.663095,1.704431,56.145017,465.98115,0.603154,613.133333,1.535277,0.047997
"20220119","MW78-6315","C2","DMSO","0","uM","1","",5.625492,5.413125,0.083989,351.125969,4.877938,272.511844,84,64,80.5,91.052778,1.534225,82.234092,613.092339,0.60972,806.334722,2.156162,0.058322
"20220119","MW78-6316","C2","DMSO","0","uM","1","",6.213395,5.558625,0.100826,294.590776,3.628142,236.696199,81.5,51.5,95,86.403101,1.97009,54.004478,610.6875,0.903462,592.209302,1.71023,0.039442
"20220119","MW78-6317","C2","DMSO","0","uM","1","",5.744877,7.857292,0.261248,336.584875,4.750125,199.526375,82,38.5,87,84.383929,2.991169,51.022821,1006.194164,1.532199,614.678571,1.568911,0.045454
"20220223","MW78-7106","C2","DMSO","0","uM","1","",6.532758,3.925714,0.307506,276.216625,4.546054,409.08575,62,33,25.5,62.25,1.287186,28.989135,870.673864,0.151819,509.583333,0.996437,0.018382
"20220223","MW78-7107","C2","DMSO","0","uM","1","",3.956564,3.044732,0.111644,241.198437,3.288208,271.070354,73.5,31.5,33.5,73.875,2.258994,35.343291,826.247917,0.801381,381.634615,1.240104,0.020775
"20220223","MW78-7108","C2","DMSO","0","uM","1","",6.460238,3.7,0.283856,212.106625,4.399969,182.063437,73.5,34,23,89.333333,2.852413,29.481596,1491.710714,0.882735,753.666667,1.152321,0.017891
"20220223","MW78-7109","C2","DMSO","0","uM","1","",5.88622,5.315455,0.170549,227.51476,4.735229,227.846688,86,39,33.5,88.25,2.595926,28.333939,1269.756061,0.846991,720.75,0.962006,0.0253
"20220223","MW78-7110","C2","DMSO","0","uM","1","",6.5049,12.501538,0.355691,304.120917,3.7446,156.851783,69.5,41.5,43,80.97619,1.69475,28.471559,1686.52375,0.46582,516.285714,0.969572,0.026284
"20220223","MW78-7111","C2","DMSO","0","uM","1","",7.331599,5.98125,0.475824,234.276958,5.764813,234.113594,67.5,33.5,34.5,84.294118,2.415894,28.090304,1968.396875,0.293789,669.911765,0.873126,0.019031
"20220316","MW78-7112","C2","DMSO","0","uM","1","",9.754314,16.61,0.372719,465.480095,4.625429,361.931583,95,69.5,164.5,102.919841,2.503368,74.120024,403.987417,0.47889,568.033333,2.076046,0.054041
"20220316","MW78-7113","C2","DMSO","0","uM","1","",12.984206,20.89119,0.426641,451.085098,6.43846,306.23001,114.5,93.5,116,117.017857,3.393865,47.051212,1163.015009,0.551914,709.071429,1.560912,0.069882
"20220316","MW78-7114","C2","DMSO","0","uM","1","",10.211321,12.211339,0.485231,557.5605,60.172125,335.72475,104.5,80,128.5,94.277778,2.118799,68.125746,533.732513,0.370269,727.972222,1.908189,0.055399
"20220316","MW78-7115","C2","DMSO","0","mg/ml","1","",8.538919,13.542857,0.33203,519.547883,5.709776,518.356942,112,97.5,147.5,89.519467,2.053294,69.066502,392.316548,0.550806,608.409324,1.838588,0.057252
"20220316","MW78-7116","C2","DMSO","0","mg/ml","1","",13.757302,23.823636,0.446086,464.962033,6.314133,260.156567,119.5,91.5,123,92.263587,2.756695,44.396202,435.171667,0.642441,704.592003,1.441729,0.060571
"20220316","MW78-7117","C2","DMSO","0","uM","1","",13.1214,18,0.324523,465.86725,5.650198,324.426885,116,103.5,154.5,114.639881,3.168886,54.214808,735.444157,0.835792,646.235863,1.731542,0.065452
"20220330","MW78-7118","C2","DMSO","0","mg/ml","1","",10.794578,12.47649,0.43666,279.353375,7.598875,218.647094,97.5,57,40,92.75,3.386646,12.571897,1556.117157,0.848858,525,0.709412,0.022722
"20220330","MW78-7119","C2","DMSO","0","mg/ml","1","",19.83846,21.637768,0.925366,386.565719,24.653781,167.562906,104.5,67.5,32.5,95.558824,4.990294,8.56371,1569.117188,0.8379,616.514706,0.696486,0.029455
"20220330","MW78-7120","C2","DMSO","0","mg/ml","1","",8.352601,9.007875,0.393285,255.212656,5.85425,272.5,89,52,35,93.029412,4.28717,23.157316,638.379687,0.655895,918.382353,1.05577,0.036131
"20220413","MW78-7202","C2","DMSO","0","mg/ml","1","",4.272858,6.879,0.347667,271.804219,3.323,279.708698,71.5,43,31,61.428571,1.703542,29.528227,641.113462,0.269038,481.535714,0.87236,0.013153
"20220413","MW78-7203","C2","DMSO","0","mg/ml","1","",6.758431,4.634875,0.56252,151.001198,22.558802,320.001313,66.5,33.5,28,58,1.20504,25.275634,720.85,0.29235,408.5,0.439686,0.007455
"20220413","MW78-7204","C2","DMSO","0","mg/ml","1","",11.455881,15.360227,0.40142,263.180469,8.303656,248.222594,66,44.5,48,60.111111,1.71538,14.077954,835.503846,0.2563,348.5,0.430516,0.011425
"20220413","MW78-7205","C2","DMSO","0","mg/ml","1","",8.397749,12.508429,0.623738,288.445533,9.150867,134.253533,69.5,34,30,60.9,1.779485,20.267981,924.132143,0.39439,528.4,0.614221,0.010727
"20220413","MW78-7206","C2","DMSO","0","mg/ml","1","",6.766272,8.309077,0.39652,223.343567,4.198083,207.591833,75,41.5,20,60.55,1.810624,8.172022,998.658333,0.220593,382.9,0.314397,0.008287
"20220413","MW78-7207","C2","DMSO","0","mg/ml","1","",6.494641,10.812857,0.500629,248.12275,5.06925,200.68125,73,37.5,34,77.416667,2.393646,15.865258,1144.552941,0.472667,460.833333,0.414811,0.006757
"20220601","MW78-7214","C2","DMSO","0","uM","1","",8.888145,7.2447,0.538368,267.9879,55.974975,214.6673,75.5,28.5,16,59.25,1.505208,13.169614,807,0.618705,446.75,0.527104,0.006905
"20220601","MW78-7215","C2","DMSO","0","uM","1","",12.243835,16.989375,0.51463,227.3365,6.61725,207.173667,92.5,55,39,60.40625,1.810649,9.409604,345.7975,0.818665,309.96875,0.29678,0.012719
"20220601","MW78-7216","C2","DMSO","0","uM","1","",9.521829,13.707321,0.572317,180.80125,4.505062,194.529375,58,28.5,14,64,1.875759,11.109496,1282.295,0.097972,616,0.434378,0.011436
"20220601","MW78-7217","C2","DMSO","0","uM","1","",10.027115,10.182589,0.363748,334.871674,37.421556,192.625639,92,52.5,38.5,80.8125,3.453413,13.294311,503.48125,0.3987,408.53125,0.846618,0.030077
"20220601","MW78-7218","C2","DMSO","0","uM","1","",7.81534,8.300966,0.376003,335.80584,10.273708,279.216485,88.5,49,30,77.333333,2.792569,31.147723,1481.75625,0.628759,698.166667,1.184036,0.03155
"20220601","MW78-7219","C2","DMSO","0","uM","1","",14.335698,19.356458,0.429973,302.068571,41.199645,172.028012,84.5,51.5,43.5,105.5,2.801419,20.318108,677.98375,0.32413,586.690476,0.517477,0.014431
"20220615","MW78-7220","C2","DMSO","0","uM","1","",6.917075,8.240625,0.363969,521.335229,5.200979,434.087573,121,72.5,108.5,122.705882,3.075789,72.490467,1997.828835,0.619104,654.764706,2.497933,0.066495
"20220615","MW78-7301","C2","DMSO","0","uM","1","",9.721542,15.692232,0.404496,581.651879,7.735796,392.665377,129,104,126,113.023529,3.043044,46.514131,663.5616,0.883839,484.841176,2.078539,0.064888
"20220615","MW78-7302","C2","DMSO","0","uM","1","",13.065836,19.369375,0.42072,502.210289,7.772638,358.118746,133.5,114.5,130,131.938665,3.991074,52.327888,1013.751593,1.01254,691.288043,1.892881,0.070585
"20220615","MW78-7303","C2","DMSO","0","uM","1","",9.48218,11.72524,0.287519,530.640851,6.32574,436.36966,126,116,112.5,120.276136,3.629669,61.062124,636.344349,0.788792,773.276136,1.84006,0.05452
"20220615","MW78-7304","C2","DMSO","0","uM","1","",12.137059,16.963125,0.362794,501.634963,7.691554,383.362313,136,122,97.5,122.583333,4.552695,45.051585,711.957982,0.74681,760.77381,1.575223,0.056548
"20220615","MW78-7305","C2","DMSO","0","uM","1","",14.799328,20.499375,0.419679,527.148436,9.33062,327.189983,136,113.5,78.5,127.779762,4.53152,32.806538,922.164082,1.031388,745.809524,2.048158,0.07463
"20210915","MW75-9217","D2","DMSO","0","uM","1","",7.557353,4.591875,0.370384,511.699688,39.478063,198.374406,95,31,45,95.15625,2.469052,37.545401,1219.94,0.718374,726.895833,1.798904,0.040019
"20210915","MW75-9218","D2","DMSO","0","uM","1","",8.92136,7.182304,0.664035,287.77,7.934448,342.334448,109,52.5,69,93.642857,2.983012,43.542293,781.946691,0.424448,795.971429,1.317929,0.032764
"20210915","MW75-9219","D2","DMSO","0","uM","1","",10.30219,14.791058,0.676192,410.926781,7.030563,178.886094,107.5,45.5,71.5,92.986842,2.247332,35.766834,345.247804,0.448296,696.815789,1.403104,0.035961
"20210915","MW75-9220","D2","DMSO","0","uM","1","",12.961968,16.076,0.705162,353.776333,7.493667,247.861406,114,58.5,127.5,93.891892,3.510326,41.731484,997.432877,0.819653,810.472973,1.376102,0.048642
"20210915","MW75-9301","D2","DMSO","0","uM","1","",9.685609,6.704375,0.442851,305.740719,4.317729,355.901031,97,36.5,83,92.234694,2.825006,36.584888,982.275,0.513769,551.397959,1.419382,0.030612
"20210915","MW75-9302","D2","DMSO","0","uM","1","",8.714863,10.60976,0.56347,391.957719,7.246062,289.523281,102.5,43.5,72,95.911765,3.443346,53.247966,954.284091,0.50762,876.063725,1.937879,0.049622
"20210929","MW75-9306","D2","DMSO","0","uM","1","Hot water shut off in building; ",11.167209,13.441875,0.320936,606.120594,6.204875,368.962125,126,108.5,138.5,131.537879,2.593875,67.582597,1081.252738,0.928218,839.42803,2.71468,0.107633
"20210929","MW75-9307","D2","DMSO","0","uM","1","Hot water shut off in building; ",13.52838,16.815,0.213029,622.217607,5.869826,331.826232,136,113.5,245.5,127.73539,3.205921,100.495425,784.268548,1.158161,994.658009,3.132034,0.159173
"20210929","MW75-9308","D2","DMSO","0","uM","1","Hot water shut off in building; ",16.380756,24.571534,0.378767,555.556406,8.465281,353.543469,123.5,116,173,124.856504,3.426251,55.012513,266.429904,1.045659,894.003353,1.902186,0.094056
"20210929","MW75-9309","D2","DMSO","0","uM","1","Hot water shut off in building; ",9.592568,24.012,0.445782,600.559537,6.452398,360.737932,115.5,96,115,123.748485,1.843572,83.260902,715.96173,0.628136,745.822727,1.721801,0.044792
