"date","Plate.SN","rowi","coli","src_acsn","treatment","conc","rval","srcf","wllq_by_well","wllq_notes_by_well"
"20211208","MW78-6306",5,4,"AB","7126 E11",0.97949,22325.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,4,"LDH","7126 E11",0.97949,0.2474,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,5,"AB","7126 E11",2.93847,20499.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,5,"LDH","7126 E11",2.93847,0.1955,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,6,"AB","7126 E11",9.7949,17425.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,6,"LDH","7126 E11",9.7949,0.1067,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,7,"AB","7126 E11",29.3847,13543.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,7,"LDH","7126 E11",29.3847,0.0717,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,8,"AB","7126 E11",97.949,752.333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",5,8,"LDH","7126 E11",97.949,0.0163,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,1,"AB","7126 E12",0.100087,26995.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,1,"LDH","7126 E12",0.100087,0.4616,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,2,"AB","7126 E12",0,24916.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,2,"LDH","7126 E12",0,0.424,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,3,"AB","7126 E12",0.300261,25317.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,3,"LDH","7126 E12",0.300261,0.4029,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,4,"AB","7126 E12",1.00087,23839.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,4,"LDH","7126 E12",1.00087,0.3686,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,5,"AB","7126 E12",3.00261,24010.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,5,"LDH","7126 E12",3.00261,0.398,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,6,"AB","7126 E12",10.0087,24857.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,6,"LDH","7126 E12",10.0087,0.4095,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,7,"AB","7126 E12",30.0261,25075.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,7,"LDH","7126 E12",30.0261,0.4171,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,8,"AB","7126 E12",100.087,23118.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6306",6,8,"LDH","7126 E12",100.087,0.3701,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,1,"AB","7126 E9",0.100137,17815,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,1,"LDH","7126 E9",0.100137,0.242366666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,2,"AB","7126 E9",0,21438,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,2,"LDH","7126 E9",0,0.298666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,3,"AB","7126 E9",0.300411,22972,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,3,"LDH","7126 E9",0.300411,0.360066666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,4,"AB","7126 E9",1.00137,23745,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,4,"LDH","7126 E9",1.00137,0.370166666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,5,"AB","7126 E9",3.00411,23778,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,5,"LDH","7126 E9",3.00411,0.386866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,6,"AB","7126 E9",10.0137,24057,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,6,"LDH","7126 E9",10.0137,0.337866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,7,"AB","7126 E9",30.0411,1478,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,7,"LDH","7126 E9",30.0411,0.00886666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,8,"AB","7126 E9",100.137,781,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",1,8,"LDH","7126 E9",100.137,0.00916666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,1,"AB","7126 E7",0.100079,16977,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,1,"LDH","7126 E7",0.100079,0.278366666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,2,"AB","7126 E7",0,20640,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,2,"LDH","7126 E7",0,0.414266666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,3,"AB","7126 E7",0.300237,19590,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,3,"LDH","7126 E7",0.300237,0.371966666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,4,"AB","7126 E7",1.00079,21541,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,4,"LDH","7126 E7",1.00079,0.416966666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,5,"AB","7126 E7",3.00237,20404,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,5,"LDH","7126 E7",3.00237,0.403366666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,6,"AB","7126 E7",10.0079,18500,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,6,"LDH","7126 E7",10.0079,0.396066666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,7,"AB","7126 E7",30.0237,20310,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,7,"LDH","7126 E7",30.0237,0.338866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,8,"AB","7126 E7",100.079,3665,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",2,8,"LDH","7126 E7",100.079,0.0893666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,1,"AB","7126 E8",0.100003,20108,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,1,"LDH","7126 E8",0.100003,0.306366666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,2,"AB","7126 E8",0,19569,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,2,"LDH","7126 E8",0,0.305066666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,3,"AB","7126 E8",0.300009,19901,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,3,"LDH","7126 E8",0.300009,0.343766666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,4,"AB","7126 E8",1.00003,22323,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,4,"LDH","7126 E8",1.00003,0.421166666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,5,"AB","7126 E8",3.00009,21384,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,5,"LDH","7126 E8",3.00009,0.343566666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,6,"AB","7126 E8",10.0003,23884,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,6,"LDH","7126 E8",10.0003,0.369666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,7,"AB","7126 E8",30.0009,22102,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,7,"LDH","7126 E8",30.0009,0.288266666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,8,"AB","7126 E8",100.003,20459,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",3,8,"LDH","7126 E8",100.003,0.169566666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,1,"AB","7126 E12",0.100087,22677,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,1,"LDH","7126 E12",0.100087,0.364066666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,2,"AB","7126 E12",0,20458,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,2,"LDH","7126 E12",0,0.293766666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,3,"AB","7126 E12",0.300261,21034,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,3,"LDH","7126 E12",0.300261,0.324566666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,4,"AB","7126 E12",1.00087,19635,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,4,"LDH","7126 E12",1.00087,0.325966666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,5,"AB","7126 E12",3.00261,20102,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,5,"LDH","7126 E12",3.00261,0.356266666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,6,"AB","7126 E12",10.0087,20778,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,6,"LDH","7126 E12",10.0087,0.356966666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,7,"AB","7126 E12",30.0261,19859,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,7,"LDH","7126 E12",30.0261,0.365466666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,8,"AB","7126 E12",100.087,20535,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",4,8,"LDH","7126 E12",100.087,0.325266666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,1,"AB","7126 E10",0.099119,20367,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,1,"LDH","7126 E10",0.099119,0.349266666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,2,"AB","7126 E10",0,20655,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,2,"LDH","7126 E10",0,0.327866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,3,"AB","7126 E10",0.297357,20531,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,3,"LDH","7126 E10",0.297357,0.347766666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,4,"AB","7126 E10",0.99119,20691,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,4,"LDH","7126 E10",0.99119,0.316666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,5,"AB","7126 E10",2.97357,20780,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,5,"LDH","7126 E10",2.97357,0.316866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,6,"AB","7126 E10",9.9119,21086,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,6,"LDH","7126 E10",9.9119,0.287166666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,7,"AB","7126 E10",29.7357,20887,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,7,"LDH","7126 E10",29.7357,0.305866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,8,"AB","7126 E10",99.119,12096,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",5,8,"LDH","7126 E10",99.119,0.0987666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,1,"AB","7126 E11",0.097949,22417,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,1,"LDH","7126 E11",0.097949,0.275866666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,2,"AB","7126 E11",0,22058,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,2,"LDH","7126 E11",0,0.316766666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,3,"AB","7126 E11",0.293847,21847,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,3,"LDH","7126 E11",0.293847,0.252766666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,4,"AB","7126 E11",0.97949,17094,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,4,"LDH","7126 E11",0.97949,0.150566666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,5,"AB","7126 E11",2.93847,18851,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,5,"LDH","7126 E11",2.93847,0.145066666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,6,"AB","7126 E11",9.7949,15477,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,6,"LDH","7126 E11",9.7949,0.0938666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,7,"AB","7126 E11",29.3847,11062,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,7,"LDH","7126 E11",29.3847,0.0671666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,8,"AB","7126 E11",97.949,720,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6307",6,8,"LDH","7126 E11",97.949,0.00706666666666667,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,1,"AB","7126 E8",0.100003,24225.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,1,"LDH","7126 E8",0.100003,0.380633333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,2,"AB","7126 E8",0,22377.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,2,"LDH","7126 E8",0,0.328033333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,3,"AB","7126 E8",0.300009,18293.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,3,"LDH","7126 E8",0.300009,0.211633333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,4,"AB","7126 E8",1.00003,21420.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,4,"LDH","7126 E8",1.00003,0.293933333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,5,"AB","7126 E8",3.00009,22407.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,5,"LDH","7126 E8",3.00009,0.310333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,6,"AB","7126 E8",10.0003,24523.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,6,"LDH","7126 E8",10.0003,0.405033333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,7,"AB","7126 E8",30.0009,22076.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,7,"LDH","7126 E8",30.0009,0.409733333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,8,"AB","7126 E8",100.003,20279.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",1,8,"LDH","7126 E8",100.003,0.317233333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,1,"AB","7126 E9",0.100137,23307.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,1,"LDH","7126 E9",0.100137,0.491933333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,2,"AB","7126 E9",0,20823.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,2,"LDH","7126 E9",0,0.472433333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,3,"AB","7126 E9",0.300411,20454.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,3,"LDH","7126 E9",0.300411,0.453333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,4,"AB","7126 E9",1.00137,18708.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,4,"LDH","7126 E9",1.00137,0.466933333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,5,"AB","7126 E9",3.00411,23266.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,5,"LDH","7126 E9",3.00411,0.569633333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,6,"AB","7126 E9",10.0137,21209.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,6,"LDH","7126 E9",10.0137,0.467733333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,7,"AB","7126 E9",30.0411,1708.33333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,7,"LDH","7126 E9",30.0411,0.0667333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,8,"AB","7126 E9",100.137,749.333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",2,8,"LDH","7126 E9",100.137,0.0601333333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",3,1,"AB","7126 E7",0.100079,21261.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",3,1,"LDH","7126 E7",0.100079,0.424033333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",3,2,"AB","7126 E7",0,22012.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",3,2,"LDH","7126 E7",0,0.434033333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
"20211208","MW78-6308",3,3,"AB","7126 E7",0.300237,20357.3333333333,"20211208_NFA_DNT_NTP 2021_Group 10_ Calculations.xlsx",1,"Hot water shut off in building"
