"date","Plate.SN","well","DIV","trt","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20180801","MW1207-22","D6",12,"1475818",3,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.12924002580987,2.4075,0.0349737352110399,80.0476875,0.8318125,39.2819375,16,16,29,6.58620689655172,0.376681034482759,5.95904310927987,28.9607142857143,0.0842499060010943,33.4137931034483,0.0749454613482488,0.0032990411207349,1,""
"20180801","MW1207-22","D6",5,"1475818",3,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","D6",7,"1475818",3,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.364037388364831,0.4125,0.0414995321689594,30.676,0.227,65.72,8,3,0,NA,NA,0,NA,NA,NA,0.00966286875639235,1.3869572944223e-05,1,""
"20180801","MW1207-22","D6",9,"1475818",3,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.564686756010318,1.42714285714286,0.033540456403263,64.1278571428571,0.406142857142857,70.5197142857143,14,14,15,5.86666666666667,0.2975,5.08260991318958,58.3785714285714,0.109831671350963,24.2,0.0504738348325134,0.000766740469340642,1,""
"20180801","MW1207-22","D7",12,"1475818",10,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.946531059085449,2.15625,0.0418996112841785,62.2934285714286,0.775,39.7907857142857,16,14,16,8.0625,0.267111235119048,3.74174614820249,54.2133333333333,0.116843924838757,31.875,0.0519514283708057,0.00163953133292576,1,""
"20180801","MW1207-22","D7",5,"1475818",10,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","D7",7,"1475818",10,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.377417371226008,0.02,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00194215478745797,0,1,""
"20180801","MW1207-22","D7",9,"1475818",10,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.789265152439064,1.58,0.0547479051088735,39.1717777777778,0.529666666666667,58.5127777777778,12,9,8,8.25,0.230580357142857,3.09960529370792,100.957142857143,0.0649645185951828,33.375,0.0455176907991669,0.000395749139237861,1,""
"20180801","MW1207-22","D8",12,"1475818",30,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.933892126381594,2.27142857142857,0.0550743070818618,58.9630769230769,0.605076923076923,48.1816153846154,14,13,22,7,0.149366883116883,6.14153327716933,39.8166666666667,0.0414575923382191,33.1363636363636,0.0497506145008816,0.000628855039418572,1,""
"20180801","MW1207-22","D8",5,"1475818",30,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","D8",7,"1475818",30,"uM","ON_20180801_MW1207-22_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","D8",9,"1475818",30,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.71921171932052,1.04571428571429,0.0509653127330462,39.1156,0.366,65.4626,7,5,2,5,0.144791666666667,0.657058075455702,216.35,0.0162045304021915,15.5,0.0255677953617378,8.56571373189161e-05,1,""
"20180801","MW1207-22","E1",12,"1475820",0,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.05738461798096,2.32285714285714,0.0401537274351141,64.6885714285714,0.569928571428571,32.0542142857143,14,14,35,8.2,0.19484268707483,8.27916012852126,25.2014705882353,0.0684976860987211,31.6571428571429,0.0662826874049254,0.00154581638566455,1,""
"20180801","MW1207-22","E1",5,"1475820",0,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E1",7,"1475820",0,"uM","ON_20180801_MW1207-22_07_00(000).h5",2.27450449136302,4.44,0.143348514190317,33.409,1.301,5.521,2,1,0,NA,NA,0,NA,NA,NA,-0.00146276287841952,0,1,""
"20180801","MW1207-22","E1",9,"1475820",0,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.958402217798288,1.12,0.0518019202751344,50.069625,0.5215,77.556375,9,10,8,8.375,0.111604662698413,2.37975951903808,112.192857142857,0.0192225978776062,23.75,0.0336486973003185,6.59995824047327e-05,1,""
"20180801","MW1207-22","E2",12,"1475820",0.03,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.807353226174945,2.06307692307692,0.0378637175750066,77.0018181818182,0.67,30.4104545454545,13,11,44,6.61363636363636,0.223906926406926,13.585932593678,19.5232558139535,0.0369986527816424,29.5,0.0875042401854867,0.00218704715546835,1,""
"20180801","MW1207-22","E2",5,"1475820",0.03,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E2",7,"1475820",0.03,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.134077613723076,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.00131910889071445,0,1,""
"20180801","MW1207-22","E2",9,"1475820",0.03,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.762069182180052,0.608571428571429,0.031383664163545,42.8708571428571,0.442428571428571,99.1394285714286,7,8,16,5.875,0.161927083333333,7.62964434730777,54.01,0.0750001350307427,24,0.0811043200884119,2.33348006195566e-09,1,""
"20180801","MW1207-22","E3",12,"1475820",0.1,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.905211471399768,1.93125,0.0310146799595415,74.2459375,0.5884375,34.1160625,16,16,51,6.15686274509804,0.292230392156863,9.85807441503644,17.298,0.0608615701321798,25.1960784313725,0.075781418493622,0.00276314964791409,1,""
"20180801","MW1207-22","E3",5,"1475820",0.1,"uM","ON_20180801_MW1207-22_05_00(000).h5",0.527790116337831,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.00102762090072503,0,1,""
"20180801","MW1207-22","E3",7,"1475820",0.1,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.438678247772408,0.264,0.0766171428571427,6.625,0.402,51.204,5,1,0,NA,NA,0,NA,NA,NA,0.0144192496370947,2.98664445938512e-07,1,""
"20180801","MW1207-22","E3",9,"1475820",0.1,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.503943156714964,0.692727272727273,0.0310956769926241,56.4913333333333,0.3975,67.0053333333333,11,6,15,5.73333333333333,0.129138888888889,6.76881303335919,58.5107142857143,0.0388884708027413,23.2666666666667,0.0440284923221629,0.00017830771889718,1,""
"20180801","MW1207-22","E4",12,"1475820",0.3,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.963336672900466,2.336,0.038728616415702,67.0723571428571,0.563785714285714,31.8601428571429,15,14,35,6.62857142857143,0.275607142857143,8.38640374434129,24.9514705882353,0.11522402620035,31.2285714285714,0.0668100945806249,0.00241538118707103,1,""
"20180801","MW1207-22","E4",5,"1475820",0.3,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E4",7,"1475820",0.3,"uM","ON_20180801_MW1207-22_07_00(000).h5",2.33191341436599,4.78,0.0795480428551993,66.9035,1.7395,16.11,3,2,0,NA,NA,0,NA,NA,NA,0.00358957410669168,0,1,""
"20180801","MW1207-22","E4",9,"1475820",0.3,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.788296484237681,1.32,0.0444152381737212,47.7402857142857,0.43,48.0902857142857,13,7,16,6.375,0.141822916666667,4.11416262789445,55.2033333333333,0.0545352576660613,23.875,0.0399577893520483,0.000300846400386097,1,""
"20180801","MW1207-22","E5",12,"1475820",1,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.14496693218166,2.484,0.0430764550184743,74.2124666666667,0.6846,27.5496666666667,15,15,34,7.35294117647059,0.282668067226891,7.93753226639133,25.3060606060606,0.0829717980438989,36.1764705882353,0.0710342452363629,0.00282667658018175,1,""
"20180801","MW1207-22","E5",5,"1475820",1,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E5",7,"1475820",1,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.293563305626824,0.504,0.0389498300145691,40.9335,0.208,51.9985,5,2,0,NA,NA,0,NA,NA,NA,0.00243860656519153,3.73021259679474e-07,1,""
"20180801","MW1207-22","E5",9,"1475820",1,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.830107208234832,1.19454545454545,0.0394640054793666,52.7170909090909,0.527454545454545,65.6809090909091,11,11,9,7.44444444444444,0.216712962962963,3.66666666666667,94.34375,0.0779373982124337,34.2222222222222,0.0439457373358739,0.00048988724578386,1,""
"20180801","MW1207-22","E6",12,"1475820",3,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.55708873124093,3.285,0.0446302326352023,77.1970625,0.7799375,29.21975,16,16,53,7.58490566037736,0.304820305480683,7.06003032735706,15.3355769230769,0.105209691401676,29.8679245283019,0.105375410188975,0.00513720211391243,1,""
"20180801","MW1207-22","E6",5,"1475820",3,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E6",7,"1475820",3,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.217968717337101,0.27,0.044694920634921,28.7805,0.3575,97.4555,6,2,1,6,0.0799999999999997,1.32605304212168,NA,NA,17,0.0219960811851549,5.13308417279916e-05,1,""
"20180801","MW1207-22","E6",9,"1475820",3,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.673005025104187,0.972,0.0297959457127635,65.0822,0.4298,78.8267,10,10,17,7.64705882352941,0.204746148459384,7.68122899663946,50.053125,0.128790769159601,28.2352941176471,0.108807167254988,0.00200352687845893,1,""
"20180801","MW1207-22","E7",12,"1475820",10,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.23052278433084,2.256,0.0475868675324731,63.2585714285714,0.839642857142857,29.9268571428571,15,14,55,8.05454545454545,0.238152597402597,10.6820642367376,15.9240740740741,0.0972729546958804,32.2909090909091,0.0899267990513534,0.00378951882937258,1,""
"20180801","MW1207-22","E7",5,"1475820",10,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E7",7,"1475820",10,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.195282933247215,0.225,0.028155878499107,31.804,0.14,80.5175,8,2,0,NA,NA,0,NA,NA,NA,0.00481741211425062,7.11977607745565e-06,1,""
"20180801","MW1207-22","E7",9,"1475820",10,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.731543923733092,1.17230769230769,0.043642900457564,42.4411111111111,0.566555555555556,48.7845555555556,13,9,14,7.64285714285714,0.160457057823129,4.69434832756632,62.5576923076923,0.0650806731364008,29.0714285714286,0.0464741529465802,0.00087965062425191,1,""
"20180801","MW1207-22","E8",12,"1475820",30,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.27259700426221,2.02,0.0402537476160528,80.0638,1.11053333333333,36.2386,15,15,28,11.3571428571429,0.26343076814059,8.02923942681441,31.4962962962963,0.0620617483897718,49.4285714285714,0.161121057677644,0.00360253814522056,1,""
"20180801","MW1207-22","E8",5,"1475820",30,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","E8",7,"1475820",30,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.875578670832465,0.015,NA,0,NA,NA,4,0,1,9,0.0700000000000003,0.264472524243315,NA,NA,9,0.000614819155801467,6.54481534325541e-06,1,""
"20180801","MW1207-22","E8",9,"1475820",30,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.843216172557298,1.39333333333333,0.0609884398725551,52.114375,0.58175,80.512125,9,10,8,11.75,0.141785714285714,4.63119369369369,107.9,0.0260280989923548,41.125,0.0984278946015312,6.24464887263124e-05,1,""
"20180801","MW1207-22","F1",12,"1475823",0,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.53771366407404,3.26625,0.039124785074304,67.6525625,0.6990625,26.8868125,16,16,36,9.08333333333333,0.316059854497354,6.86898794201328,21.0328571428571,0.0649026875211973,42.25,0.0848629421925107,0.00297902673730092,1,""
"20180801","MW1207-22","F1",5,"1475823",0,"uM","ON_20180801_MW1207-22_05_00(000).h5",2.138938892527,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F1",7,"1475823",0,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.23445063394118,0.2,0.11355317073171,15.806,0.582,105.471,3,1,1,5,0.0833333333333329,1.55925155925156,NA,NA,15,0.00948036407724004,0,1,""
"20180801","MW1207-22","F1",9,"1475823",0,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.563059759735095,1.325,0.0296085680647825,56.0956,0.3338,67.2095,12,11,13,8.84615384615385,0.175943223443223,7.4784276126558,68.475,0.0309539576311483,36,0.0751215535267184,0.000989364653921909,1,""
"20180801","MW1207-22","F2",12,"1475823",0.03,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.03509618092602,2.07,0.0472964733972548,65.041,0.654166666666667,34.6476666666667,12,12,31,7.45161290322581,0.177354070660522,7.03513129879347,28.5216666666667,0.0720345309459236,25.5806451612903,0.0673045767983067,0.00161662308702925,1,""
"20180801","MW1207-22","F2",5,"1475823",0.03,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F2",7,"1475823",0.03,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.199634899990989,0,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-4.95543539271043e-05,0,1,""
"20180801","MW1207-22","F2",9,"1475823",0.03,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.963710899411753,1.8,0.0634406842199076,61.6148,0.7616,74.9264,6,6,8,6.375,0.118645833333333,2.55655692477469,90.6285714285714,0.0677602822690004,17.375,0.0920374960341738,6.42886770138573e-06,1,""
"20180801","MW1207-22","F3",12,"1475823",0.1,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.580630479519,3.15375,0.0484554117031916,61.09275,0.7180625,26.697125,16,16,35,10.8571428571429,0.353392857142857,9.5953604850402,25.4382352941176,0.106370805162615,62.4,0.102254295060205,0.0048328573946846,1,""
"20180801","MW1207-22","F3",5,"1475823",0.1,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F3",7,"1475823",0.1,"uM","ON_20180801_MW1207-22_07_00(000).h5",1.91703473670118,1.32857142857143,0.106025041532673,33.8756666666667,3.54566666666667,32.433,7,3,2,8,0.0778571428571428,0.296662546353523,361.85,0.0292944237920144,18,0.0059344206102268,6.16493504177843e-06,1,""
"20180801","MW1207-22","F3",9,"1475823",0.1,"uM","ON_20180801_MW1207-22_09_00(000).h5",1.45270925959422,2.94857142857143,0.0541093038182269,38.9588181818182,0.526454545454545,29.6733636363636,14,11,31,9.29032258064516,0.225440668202765,4.56648342676754,28.9933333333333,0.102406717532292,27.0645161290323,0.0557262414587016,0.00156075393762044,1,""
"20180801","MW1207-22","F4",12,"1475823",0.3,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.46363470356327,2.504,0.0338719908059512,70.0312307692308,0.742461538461539,32.4663076923077,15,13,27,7.22222222222222,0.259197530864198,5.15318225407561,30.9826923076923,0.066258256815532,37.8148148148148,0.0732942123519999,0.00269783687910791,1,""
"20180801","MW1207-22","F4",5,"1475823",0.3,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F4",7,"1475823",0.3,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.896412554180319,0.195,NA,0,NA,NA,4,0,0,NA,NA,0,NA,NA,NA,0.00784350660577542,6.73439021458185e-06,1,""
"20180801","MW1207-22","F4",9,"1475823",0.3,"uM","ON_20180801_MW1207-22_09_00(000).h5",1.32852843819752,2.57,0.0505737766426256,46.808,0.587888888888889,36.375,12,9,11,7.90909090909091,0.301931818181818,1.9488597097443,82.81,0.143895732014258,25.6363636363636,0.030909062069254,0.000864297955472818,1,""
"20180801","MW1207-22","F5",12,"1475823",1,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.43193088995301,2.436,0.0460042681070465,67.3216428571429,0.9345,32.2799285714286,15,14,33,9.51515151515152,0.327518037518038,8.21790365929295,24.4609375,0.116129845919332,48.1818181818182,0.124236887969556,0.00419026230402825,1,""
"20180801","MW1207-22","F5",5,"1475823",1,"uM","ON_20180801_MW1207-22_05_00(000).h5",0.094446652397296,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F5",7,"1475823",1,"uM","ON_20180801_MW1207-22_07_00(000).h5",1.07919515741882,2.145,0.07738008573158,28.1886666666667,0.425,31.9626666666667,4,3,1,5,0.110416666666666,0.476787954830615,NA,NA,19,0.00639656351759589,1.26136650609177e-06,1,""
"20180801","MW1207-22","F5",9,"1475823",1,"uM","ON_20180801_MW1207-22_09_00(000).h5",1.53136945891665,3.08666666666667,0.0517046431668975,54.741,0.638428571428571,35.0912857142857,9,7,11,9.45454545454546,0.217121212121212,4.55591713628066,71.505,0.0680350334961943,52.1818181818182,0.0902342636922385,0.00126767602939613,1,""
"20180801","MW1207-22","F6",12,"1475823",3,"uM","ON_20180801_MW1207-22_12_00(000).h5",2.58389784640142,4.78125,0.045641928760199,76.286875,1.0045625,17.493125,16,16,56,9.08928571428571,0.305141369047619,5.85626746936143,15.16,0.137318479235502,38.9107142857143,0.114239996352172,0.00721300910407314,1,""
"20180801","MW1207-22","F6",5,"1475823",3,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F6",7,"1475823",3,"uM","ON_20180801_MW1207-22_07_00(000).h5",1.13695309248472,1.06615384615385,0.0466136231408424,40.3941666666667,0.316333333333333,40.17,13,6,6,8.83333333333333,0.120165343915344,0.5879726108961,126.13,0.0484622870329733,13.1666666666667,0.0054570679609961,2.25395149457249e-05,1,""
"20180801","MW1207-22","F6",9,"1475823",3,"uM","ON_20180801_MW1207-22_09_00(000).h5",1.50848348556558,2.2125,0.0459000235456378,45.8893125,0.5768125,46.9941875,16,16,16,9,0.304813988095238,3.18110671208913,56.37,0.0826322174987708,43.1875,0.0462728080785797,0.0016533960968398,1,""
"20180801","MW1207-22","F7",12,"1475823",10,"uM","ON_20180801_MW1207-22_12_00(000).h5",1.30882398170091,2.115,0.0415972746012238,66.336,0.8536,36.7190666666667,16,15,30,8.23333333333333,0.294731150793651,6.17074335438001,26.75,0.0822381301516096,38.7666666666667,0.0803290887684062,0.00274560291185439,1,""
"20180801","MW1207-22","F7",5,"1475823",10,"uM","ON_20180801_MW1207-22_05_00(000).h5",1.17447190098755,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F7",7,"1475823",10,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.300007920209094,0.1725,0.0373859146567722,61.355,0.2035,81.655,8,2,0,NA,NA,0,NA,NA,NA,0.00216119208765428,1.3193040713684e-06,1,""
"20180801","MW1207-22","F7",9,"1475823",10,"uM","ON_20180801_MW1207-22_09_00(000).h5",1.12718790351583,1.23692307692308,0.0370802242444548,41.2844166666667,0.424916666666667,70.42575,13,12,18,8.55555555555556,0.184738756613757,3.99909963985594,47.7529411764706,0.0369882613423216,29.6111111111111,0.0562016487867059,0.000778921855420381,1,""
"20180801","MW1207-22","F8",12,"1475823",30,"uM","ON_20180801_MW1207-22_12_00(000).h5",0.883405840251357,1.9575,0.0355122311954721,71.754625,0.6265,38.839625,16,16,23,6.21739130434783,0.245090579710145,5.00746796635485,37.6931818181818,0.119257220608756,27.695652173913,0.0700815351514272,0.00214670910154481,1,""
"20180801","MW1207-22","F8",5,"1475823",30,"uM","ON_20180801_MW1207-22_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-22","F8",7,"1475823",30,"uM","ON_20180801_MW1207-22_07_00(000).h5",0.146114968546281,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,-0.00143315894255196,0,1,""
"20180801","MW1207-22","F8",9,"1475823",30,"uM","ON_20180801_MW1207-22_09_00(000).h5",0.655987804025176,2.22461538461538,0.0440029353612401,51.1254444444444,0.469777777777778,74.8314444444444,13,10,9,6.55555555555556,0.209722222222222,2.93401665598975,89.99375,0.0419909257723884,25.4444444444444,0.0447013710122046,0.000523042911019224,1,""
"20180801","MW1207-23","A1",12,"1475812",0.03,"uM","ON_20180801_MW1207-23_12_00(000).h5",2.09409796679039,4.95375,0.0457549075894629,70.4194375,0.7694375,22.48225,16,16,58,8.98275862068965,0.287152093596059,7.60404576355497,15.1026315789474,0.078204035231199,39.5344827586207,0.0802667210533375,0.00416936038000333,1,""
"20180801","MW1207-23","A1",5,"1475812",0.03,"uM","ON_20180801_MW1207-23_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-23","A1",7,"1475812",0.03,"uM","ON_20180801_MW1207-23_07_00(000).h5",0.5866712557396,0.33,0.0267079999999992,35.421,0.156,31.101,6,1,0,NA,NA,0,NA,NA,NA,0.0171239238535489,1.06434132136207e-06,1,""
"20180801","MW1207-23","A1",9,"1475812",0.03,"uM","ON_20180801_MW1207-23_09_00(000).h5",1.54244759789287,2.72,0.071419901848651,34.044,0.682909090909091,49.7502727272727,15,11,12,8.08333333333333,0.18734375,1.95937184843682,69.9818181818182,0.0718315328229213,34,0.0254170035775503,0.000398667325404217,1,""
"20180801","MW1207-23","A2",12,"1475812",0,"uM","ON_20180801_MW1207-23_12_00(000).h5",1.70715338476565,2.79375,0.0373635275038418,71.4098125,0.8900625,24.766875,16,16,46,9.39130434782609,0.279256599378882,8.21706057031282,19.2922222222222,0.0844568696125333,43.9130434782609,0.13760308716022,0.00516752426979333,1,""
"20180801","MW1207-23","A2",5,"1475812",0,"uM","ON_20180801_MW1207-23_05_00(000).h5",0.315569973597016,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-23","A2",7,"1475812",0,"uM","ON_20180801_MW1207-23_07_00(000).h5",0.738153922152161,0.5,0.115104175824178,6.384,0.551,37.608,3,1,0,NA,NA,0,NA,NA,NA,0.00661738453413268,0,1,""
"20180801","MW1207-23","A2",9,"1475812",0,"uM","ON_20180801_MW1207-23_09_00(000).h5",0.775795236863913,0.93,0.0378931972762861,39.5897272727273,0.459090909090909,61.8792727272727,14,12,11,10.3636363636364,0.185735930735931,5.59780955278369,81.415,0.0537621507302204,50.1818181818182,0.0550168215610768,0.000765093194629612,1,""
"20180801","MW1207-23","A3",12,"1475812",0.1,"uM","ON_20180801_MW1207-23_12_00(000).h5",1.76388951604961,3.58875,0.0410382436273158,63.94325,0.693625,20.2560625,16,16,42,10.1190476190476,0.265822940287226,7.76771653543307,21.409756097561,0.0784005681877739,46.9761904761905,0.100107410467354,0.00418638107890517,1,""
"20180801","MW1207-23","A3",5,"1475812",0.1,"uM","ON_20180801_MW1207-23_05_00(000).h5",0.478910769789837,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-23","A3",7,"1475812",0.1,"uM","ON_20180801_MW1207-23_07_00(000).h5",0.588671271384167,1.716,0.0688572083967476,70.8105,0.864,13.53,5,2,0,NA,NA,0,NA,NA,NA,0.00976536686906991,6.09373615750169e-05,1,""
"20180801","MW1207-23","A3",9,"1475812",0.1,"uM","ON_20180801_MW1207-23_09_00(000).h5",1.17632719126038,2.78307692307692,0.0693100104566264,40.946,0.8293,55.1213,13,10,10,9.6,0.114056547619048,3.2744320230797,79.2444444444444,0.031562739868597,45.4,0.0308561545597157,0.000322691670167241,1,""
"20180801","MW1207-23","A4",12,"1475812",0.3,"uM","ON_20180801_MW1207-23_12_00(000).h5",2.11166741748175,3.50625,0.051758683942514,65.0511333333333,1.1154,22.3591333333333,16,15,44,8.61363636363636,0.327537878787879,4.9789529071297,20.2220930232558,0.079391552180756,34.4090909090909,0.0562915151502835,0.0028046545273279,1,""
"20180801","MW1207-23","A4",5,"1475812",0.3,"uM","ON_20180801_MW1207-23_05_00(000).h5",0.137784072978979,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20180801","MW1207-23","A4",7,"1475812",0.3,"uM","ON_20180801_MW1207-23_07_00(000).h5",1.69890217807926,2.88,0.137569490790899,31.85,1.041,6.319,3,1,0,NA,NA,0,NA,NA,NA,0.00404888639585014,1.40418807667575e-06,1,""
"20180801","MW1207-23","A4",9,"1475812",0.3,"uM","ON_20180801_MW1207-23_09_00(000).h5",1.3325424068486,1.74428571428571,0.0566876396268786,35.7258888888889,0.812444444444444,57.3607777777778,14,9,14,8,0.161517857142857,2.83259259259259,64.1884615384615,0.0605449532553036,34.1428571428571,0.0282913486958197,0.000725387074514861,1,""
"20180801","MW1207-23","A5",12,"1475812",1,"uM","ON_20180801_MW1207-23_12_00(000).h5",2.06784795745705,4.05,0.0466256448024207,69.77825,0.9265625,19.136375,16,16,43,10.0697674418605,0.267909745293466,6.48151257682104,20.0392857142857,0.109011264048263,44.8837209302326,0.105109924270197,0.00511891717090294,1,""
"20180801","MW1207-23","A5",5,"1475812",1,"uM","ON_20180801_MW1207-23_05_00(000).h5",0.872817655846676,0.81,0.110473009708739,9.124,0.474,36.032,2,1,0,NA,NA,0,NA,NA,NA,-0.00357180002541796,0,1,""
"20180801","MW1207-23","A5",7,"1475812",1,"uM","ON_20180801_MW1207-23_07_00(000).h5",0.421299591795326,0.75,0.0603793750000006,36.416,0.262,14.971,6,1,0,NA,NA,0,NA,NA,NA,0.00294144580110291,6.90404967987335e-06,1,""
"20180801","MW1207-23","A5",9,"1475812",1,"uM","ON_20180801_MW1207-23_09_00(000).h5",1.34111385294388,2.43230769230769,0.0567480023399509,38.6656363636364,0.789363636363636,52.0417272727273,13,11,13,8.84615384615385,0.231105769230769,3.01827347195967,64.1,0.0851220286343318,36.8461538461538,0.0328785822519957,0.000699297044497183,1,""
"20180801","MW1207-23","A6",12,"1475812",3,"uM","ON_20180801_MW1207-23_12_00(000).h5",0.829111405906278,2.38,0.0259532690879362,80.4850714285714,0.398785714285714,27.8177142857143,15,14,53,8.18867924528302,0.199413185085355,12.6865004913785,16.9923076923077,0.0936011481422387,26.7924528301887,0.161231217811799,0.00424514673494426,1,""
"20180801","MW1207-23","A6",5,"1475812",3,"uM","ON_20180801_MW1207-23_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
