spid,treatment,aenm,max_med,coff,sc_hit,sc_pos,hit_count
1208990411,3612 A04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-21.98829857,472.59,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-46.6933519,118.434,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-3.256749348,26.6127,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,19.24740153,53.0434,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,0.706988975,52.8475,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-0.706988975,68.4416,0,0,0
1208990411,3612 A04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,25.13734595,63.308,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_AB_dn,-5.703634363,30,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_LDH_dn,0.595936182,30,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-11.62790698,47.0176,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-25.32388604,55.5246,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-10.03213298,472.59,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-24.19181561,118.434,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-10.02546886,26.6127,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-3.039766105,53.0434,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-36.66236816,52.8475,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,36.66236816,68.4416,0,0,0
1208990413,3612 C04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,11.73086243,63.308,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_AB_dn,-9.852457953,30,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_LDH_dn,6.25642944,30,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,31.88405797,47.0176,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,12.70011365,55.5246,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,3.282517341,472.59,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-36.11409932,118.434,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,11.2458194,26.6127,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-16.35135167,53.0434,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,7.928553044,52.8475,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-7.928553044,68.4416,0,0,0
1208990416,3612 F04,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-19.98443835,63.308,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_AB_dn,9.893831317,30,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_LDH_dn,10.18783319,30,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,31.42857143,47.0176,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,40.35186753,55.5246,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,33.81826846,472.59,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-74.2917963,118.434,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,18.58125981,26.6127,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,23.07099245,53.0434,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-34.07912319,52.8475,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,34.07912319,68.4416,0,0,0
1208990419,3612 A05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-38.06979575,63.308,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_AB_dn,15.36006513,30,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_LDH_dn,24.67502104,30,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,43.47826087,47.0176,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,13.97954213,55.5246,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-15.74149176,472.59,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-15.30693688,118.434,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,14.33349259,26.6127,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_network_spike_peak_dn,18.97683329,53.0434,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,6.263313709,52.8475,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-6.263313709,68.4416,0,0,0
1208990422,3612 D05,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-4.963933237,63.308,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_AB_dn,-4.348652422,30,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_LDH_dn,7.728579643,30,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-17.36526946,47.0176,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-78.68295995,55.5246,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,5.99474406,472.59,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-20.34595575,118.434,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,4.050695825,26.6127,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,5.52680379,53.0434,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-43.40357635,52.8475,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,43.40357635,68.4416,0,0,0
1210309389,3360 A01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-1.738998397,63.308,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_AB_dn,3.347918324,30,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_LDH_dn,-3.231732777,30,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,8.333333333,47.0176,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-0.444905532,55.5246,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,21.83365148,472.59,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,50.64014506,118.434,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-0.874421339,26.6127,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,1.806844278,53.0434,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,33.61172749,52.8475,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-33.61172749,68.4416,0,0,0
1210313674,3361 A01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,25.56390977,63.308,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_AB_dn,-3.268363829,30,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_LDH_dn,5.988562714,30,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-39.58333333,47.0176,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-11.94176611,55.5246,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,18.76600015,472.59,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,16.74817298,118.434,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-10.85310449,26.6127,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,0.058764614,53.0434,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,33.28324196,52.8475,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-33.28324196,68.4416,0,0,0
1210313675,3361 B01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,62.71127431,63.308,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_AB_dn,25.20222012,30,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_LDH_dn,28.24154198,30,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-76.74418605,47.0176,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,2.50511399,55.5246,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-36.38321793,472.59,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-27.08923397,118.434,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-15.52031715,26.6127,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-17.76083725,53.0434,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-31.52948029,52.8475,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,31.52948029,68.4416,0,0,0
1210313676,3361 C01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,36.36363636,63.308,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_AB_dn,0.211853969,30,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_LDH_dn,13.76771955,30,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-55.26315789,47.0176,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-2.766001601,55.5246,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-30.68006068,472.59,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-0.48729551,118.434,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,6.645056726,26.6127,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,12.59252786,53.0434,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,29.18320331,52.8475,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-29.18320331,68.4416,0,0,0
1210313677,3361 D01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-14.10594682,63.308,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_AB_dn,5.689054298,30,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_LDH_dn,16.18599462,30,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-36.84210526,47.0176,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-45.31294101,55.5246,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-73.77877598,472.59,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,3.315349809,118.434,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-12.14285714,26.6127,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,4.555694857,53.0434,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,14.15023392,52.8475,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-14.15023392,68.4416,0,0,0
1210313678,3361 E01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,13.65979381,63.308,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_AB_dn,0.525987437,30,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_LDH_dn,-1.112506534,30,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,25.71428571,47.0176,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,38.28371881,55.5246,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,0.554974237,472.59,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-54.59191978,118.434,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,1.088214865,26.6127,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,27.746156,53.0434,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-3.203827343,52.8475,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,3.203827343,68.4416,0,0,0
1210313680,3361 G01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-32.47370797,63.308,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_AB_dn,-1.138099226,30,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_LDH_dn,-10.53077034,30,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-36.84210526,47.0176,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,25.47679529,55.5246,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,1.874547707,472.59,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-38.34841629,118.434,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,7.857142857,26.6127,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_network_spike_peak_dn,10.8635797,53.0434,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,5.441357589,52.8475,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-5.441357589,68.4416,0,0,0
1210313681,3361 H01,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,3.944143992,63.308,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_AB_dn,-5.393131795,30,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_LDH_dn,0.068623713,30,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-12.5,47.0176,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-84.56261324,55.5246,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-12.49259175,472.59,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,59.42299709,118.434,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-6.147859922,26.6127,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-6.021003065,53.0434,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-17.83859145,52.8475,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,17.83859145,68.4416,0,0,0
1210313682,3361 A02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,23.27852998,63.308,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_AB_dn,6.04022927,30,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_LDH_dn,-9.09397948,30,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-68.42105263,47.0176,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,8.378049865,55.5246,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-21.01704341,472.59,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,23.96449704,118.434,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-7.998855944,26.6127,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,2.172362923,53.0434,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,28.50410808,52.8475,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-28.50410808,68.4416,0,0,0
1210313683,3361 B02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,11.30510524,63.308,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_AB_dn,7.625204371,30,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_LDH_dn,8.477738383,30,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-69.76744186,47.0176,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,6.192660027,55.5246,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-39.61648872,472.59,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,117.6319302,118.434,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,15.57185332,26.6127,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,13.72708703,53.0434,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,22.34134369,52.8475,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-22.34134369,68.4416,0,0,0
1210313684,3361 C02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-45.11323306,63.308,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_AB_dn,-1.95923864,30,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_LDH_dn,-12.42303688,30,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,20,47.0176,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,32.85553002,55.5246,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-20.91824083,472.59,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,15.38887261,118.434,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,15.88330632,26.6127,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-3.818962444,53.0434,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,13.89638546,52.8475,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-13.89638546,68.4416,0,0,0
1210313686,3361 E02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-17.10690365,63.308,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_AB_dn,9.350823756,30,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_LDH_dn,9.019651712,30,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,9.302325581,47.0176,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,30.55824019,55.5246,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-14.69512253,472.59,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_mutual_information_norm_up,0.927824983,118.434,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-0.023153508,26.6127,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_network_spike_peak_dn,10.54004828,53.0434,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,15.21931109,52.8475,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-15.21931109,68.4416,0,0,0
1210313687,3361 F02,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,15.61781603,63.308,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_AB_dn,4.571773338,30,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_LDH_dn,0.290184722,30,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-29.52380952,47.0176,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-19.40916361,55.5246,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,30.4439511,472.59,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-29.49802594,118.434,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-13.88173109,26.6127,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-11.45935785,53.0434,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,-4.220039337,52.8475,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,4.220039337,68.4416,0,0,0
1210313691,3361 B03,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,9.938271605,63.308,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_AB_dn,0.106748124,30,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_LDH_dn,19.99808437,30,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,2.857142857,47.0176,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,19.33792992,55.5246,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,37.10556963,472.59,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-34.02106872,118.434,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-3.230921705,26.6127,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-12.92071642,53.0434,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,18.30219417,52.8475,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-18.30219417,68.4416,0,0,0
1210313695,3361 F03,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,4.487635886,63.308,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_AB_dn,0.800275364,30,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_LDH_dn,13.36858947,30,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,-28.94736842,47.0176,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,52.08680442,55.5246,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,-22.95400069,472.59,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_mutual_information_norm_up,-12.25733675,118.434,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,12.86871961,26.6127,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_network_spike_peak_dn,17.78870055,53.0434,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,9.981520893,52.8475,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_up,-9.981520893,68.4416,0,0,0
1210313697,3361 H03,CCTE_Shafer_MEA_dev_per_network_spike_spike_number_mean_DIV12_up,-38.22030213,63.308,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_AB_dn,-14.63782041,30,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_LDH_dn,-4.268394968,30,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_bursting_electrodes_number_dn,14.75409836,47.0176,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_firing_rate_mean_DIV12_dn,-98.2036191,55.5246,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_inter_network_spike_interval_mean_up,4.505327358,472.59,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_mutual_information_norm_up,73.03860523,118.434,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_network_spike_peak_DIV12_dn,-9.503514831,26.6127,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_network_spike_peak_dn,-10.66994033,53.0434,0,0,0
1210313698,3361 A04,CCTE_Shafer_MEA_dev_per_burst_interspike_interval_DIV12_dn,10.57427072,52.8475,0,0,0
