date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name
20140205,MW1007-26,7,E4,Mevastatin,1,uM,0.294305216,0.06,NA,0,NA,NA,3,0,0,NA,NA,0,NA,NA,NA,-0.000211703,1.447941938,1.750584056,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E5,Mevastatin,3,uM,0.673349474,0.52,0.163031233,10.403,0.882,32.029,3,1,0,NA,NA,0,NA,NA,NA,-0.000814849,1.051096117,2.266067101,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E6,Mevastatin,10,uM,0.145685971,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0.802293478,3.708915968,4.216267407,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E7,Mevastatin,30,uM,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,E8,Mevastatin,0,uM,1.062089835,1.74375,0.063860035,53.19561538,1.062692308,45.97615385,16,13,24,13.79166667,0.205158768,5.477560414,42.02173913,0.05542933,39.66666667,0.094384196,0.459064802,1.153874764,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F1,Sodium Orthovanadate,0,uM,1.847264583,3.141428571,0.111660674,30.81885714,1.128571429,28.93085714,14,7,4,10,0.119809253,0.256884893,191.7666667,0.036825235,17,0.005459428,0.63265375,1.262530699,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F2,Sodium Orthovanadate,0.03,uM,1.550968931,2.205,0.066494227,49.78111111,1.080333333,26.11677778,12,9,25,11.2,0.227455952,3.819498723,40.1625,0.071362681,29.32,0.057029814,0.37857361,1.135789881,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F3,Sodium Orthovanadate,0.1,uM,1.599161128,2.584615385,0.065437027,58.17963636,1.274363636,30.86290909,13,11,28,12.21428571,0.238287273,4.381648625,35.3462963,0.087512531,33.39285714,0.079265135,0.608008492,1.040584159,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F4,Sodium Orthovanadate,0.3,uM,1.438477851,2.848,0.055253637,50.31392308,0.741230769,31.55923077,15,13,35,11.94285714,0.238183957,4.170058797,29.64411765,0.047603258,26.34285714,0.064541863,0.402427733,1.085730025,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F5,Sodium Orthovanadate,1,uM,2.592176645,4.534285714,0.070216958,47.60307143,1.341714286,27.47964286,14,14,34,12.11764706,0.291077803,2.583750067,29.68787879,0.098265626,28.26470588,0.048627499,0.278096888,1.170857556,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F6,Sodium Orthovanadate,3,uM,3.632460568,5.263636364,0.076708534,46.11022222,0.737777778,20.88822222,11,9,15,6.866666667,0.35175,0.475586557,66.975,0.079888191,13,0.007836502,0.364754952,1.571529455,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F7,Sodium Orthovanadate,10,uM,1.502395301,4.611428571,0.121438654,55.9315,0.813,3.1215,7,2,0,NA,NA,0,NA,NA,NA,0.000346136,1.138994419,1.656050459,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,7,F8,Sodium Orthovanadate,0,uM,2.646880311,3.158181818,0.092536454,60.86933333,3.87,12.2055,11,6,5,8.2,0.209178571,0.301043618,178.0125,0.065872131,18,0.005439293,0.775068233,1.673293061,ON_20140205_MW1007-26_DIV07_001.h5
20140205,MW1007-26,9,A1,Acetaminophen,0,uM,1.034706061,1.6575,0.038949855,82.7156875,1.2306875,48.549375,16,16,22,15.59090909,0.30111931,11.65901263,42.39047619,0.160394134,92.31818182,0.316924683,0.81019659,1.734867753,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A2,Acetaminophen,0.1,uM,1.496106559,2.36625,0.027562711,80.034625,0.7735,28.63075,16,16,56,14.69642857,0.185997758,12.63299984,17.16181818,0.10862431,56.82142857,0.381949616,0.557040914,1.957899031,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A3,Acetaminophen,0.3,uM,1.351057638,2.46375,0.023802761,72.9666875,0.496,30.817625,16,16,126,9.912698413,0.142283891,17.43603271,8.2664,0.118937352,31.47619048,0.307576446,0.594778607,1.141728969,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A4,Acetaminophen,1,uM,1.086619557,2.2125,0.026254986,71.0718125,0.5159375,45.9169375,16,16,50,11.64,0.195558947,10.78495682,21.15204082,0.120930608,39.46,0.295350494,0.493504042,1.728615361,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A5,Acetaminophen,3,uM,1.204678211,2.068,0.025514633,80.88153333,0.672866667,32.0676,15,15,41,14.04878049,0.242548356,16.70871439,25.285,0.202407734,77.53658537,0.319504886,0.745319912,0.684205204,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A6,Acetaminophen,10,uM,1.32189342,2.0325,0.026645367,78.870625,0.7145625,31.6429375,16,16,108,11.02777778,0.141747285,18.93956414,9.469626168,0.13373128,39.02777778,0.372360173,0.5868923,1.276888186,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A7,Acetaminophen,30,uM,0.783870028,1.83375,0.031289526,80.6194,0.5854,36.25313333,16,15,51,13.41176471,0.17622647,19.38319315,19.749,0.075163918,50.15686275,0.322938517,0.575821579,1.148319008,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,A8,Acetaminophen,0,uM,1.100399798,1.8375,0.030483064,71.058875,0.641375,38.3913125,16,16,48,13.58333333,0.194283647,17.8883731,21.07234043,0.093046259,69.04166667,0.303835042,0.479634172,0.629147886,ON_20140205_MW1007-26_DIV09_001.h5
20140205,MW1007-26,9,B1,Bisindolymaleimide 1,0,uM,1.579857164,2.81625,0.030501148,77.986,0.7795,24.1514375,16,16,63,13.76190476,0.217650389,11.85803444,15.8233871,0.217075482,50.06349206,0.318718436,0.716569183,1.019072086,ON_20140205_MW1007-26_DIV09_001.h5
