date,Plate.SN,DIV,well,trt,dose,units,Mutual Information
20160907,MW1140-18,9,D6,D-Glucitol,0.3,uM,0.000485176
20160907,MW1140-18,9,D7,D-Glucitol,1,uM,0.000916987
20160907,MW1140-18,9,D8,D-Glucitol,3,uM,0.000456057
20160907,MW1140-18,9,E1,Estradiol,10,uM,0.000216055
20160907,MW1140-18,9,E2,Estradiol,20,uM,0
20160907,MW1140-18,9,E3,Estradiol,0,uM,0.001297545
20160907,MW1140-18,9,E4,Estradiol,0.03,uM,0.002363798
20160907,MW1140-18,9,E5,Estradiol,0.1,uM,0.00130802
20160907,MW1140-18,9,E6,Estradiol,0.3,uM,0.000469122
20160907,MW1140-18,9,E7,Estradiol,1,uM,0.000508754
20160907,MW1140-18,9,E8,Estradiol,3,uM,3.73E-05
20160907,MW1140-18,9,F1,Hexachlorophene,10,uM,0
20160907,MW1140-18,9,F2,Hexachlorophene,20,uM,0
20160907,MW1140-18,9,F3,Hexachlorophene,0,uM,0.001005594
20160907,MW1140-18,9,F4,Hexachlorophene,0.03,uM,0.000163122
20160907,MW1140-18,9,F5,Hexachlorophene,0.1,uM,0.0007152
20160907,MW1140-18,9,F6,Hexachlorophene,0.3,uM,0
20160907,MW1140-18,9,F7,Hexachlorophene,1,uM,1.11E-05
20160907,MW1140-18,9,F8,Hexachlorophene,3,uM,0
20160907,MW1140-18,12,A1,1-Ethyl-3-methylimidazolium diethylphosphate,10,uM,0.005899637
20160907,MW1140-18,12,A2,1-Ethyl-3-methylimidazolium diethylphosphate,20,uM,0.009822346
20160907,MW1140-18,12,A3,1-Ethyl-3-methylimidazolium diethylphosphate,0,uM,0.008805794
20160907,MW1140-18,12,A4,1-Ethyl-3-methylimidazolium diethylphosphate,0.03,uM,0.01165811
20160907,MW1140-18,12,A5,1-Ethyl-3-methylimidazolium diethylphosphate,0.1,uM,0.010204076
20160907,MW1140-18,12,A6,1-Ethyl-3-methylimidazolium diethylphosphate,0.3,uM,0.015280681
20160907,MW1140-18,12,A7,1-Ethyl-3-methylimidazolium diethylphosphate,1,uM,0.009369197
20160907,MW1140-18,12,A8,1-Ethyl-3-methylimidazolium diethylphosphate,3,uM,0.003316805
20160907,MW1140-18,12,B1,Auramine O,10,uM,0
20160907,MW1140-18,12,B2,Auramine O,20,uM,0
20160907,MW1140-18,12,B3,Auramine O,0,uM,0.009307096
20160907,MW1140-18,12,B4,Auramine O,0.03,uM,0.012765947
20160907,MW1140-18,12,B5,Auramine O,0.1,uM,0.010623795
20160907,MW1140-18,12,B6,Auramine O,0.3,uM,0.010255572
20160907,MW1140-18,12,B7,Auramine O,1,uM,0.00236064
20160907,MW1140-18,12,B8,Auramine O,3,uM,0.000334733
20160907,MW1140-18,12,C1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20160907,MW1140-18,12,C2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20160907,MW1140-18,12,C3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.008235978
20160907,MW1140-18,12,C4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0.009332155
20160907,MW1140-18,12,C5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.010124794
20160907,MW1140-18,12,C6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.011990066
20160907,MW1140-18,12,C7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0.010809361
20160907,MW1140-18,12,C8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20160907,MW1140-18,12,D1,D-Glucitol,10,uM,0.00911741
20160907,MW1140-18,12,D2,D-Glucitol,20,uM,0.016039724
20160907,MW1140-18,12,D3,D-Glucitol,0,uM,0.012942368
20160907,MW1140-18,12,D4,D-Glucitol,0.03,uM,0.009764985
20160907,MW1140-18,12,D5,D-Glucitol,0.1,uM,0.012173585
20160907,MW1140-18,12,D6,D-Glucitol,0.3,uM,0.00934766
20160907,MW1140-18,12,D7,D-Glucitol,1,uM,0.015957141
20160907,MW1140-18,12,D8,D-Glucitol,3,uM,0.007481483
20160907,MW1140-18,12,E1,Estradiol,10,uM,0.00808556
20160907,MW1140-18,12,E2,Estradiol,20,uM,0.002884734
20160907,MW1140-18,12,E3,Estradiol,0,uM,0.008871581
20160907,MW1140-18,12,E4,Estradiol,0.03,uM,0.012563785
20160907,MW1140-18,12,E5,Estradiol,0.1,uM,0.015071906
20160907,MW1140-18,12,E6,Estradiol,0.3,uM,0.011224098
20160907,MW1140-18,12,E7,Estradiol,1,uM,0.008205121
20160907,MW1140-18,12,E8,Estradiol,3,uM,0.005205682
20160907,MW1140-18,12,F1,Hexachlorophene,10,uM,0
20160907,MW1140-18,12,F2,Hexachlorophene,20,uM,0
20160907,MW1140-18,12,F3,Hexachlorophene,0,uM,0.011089842
20160907,MW1140-18,12,F4,Hexachlorophene,0.03,uM,0.011085276
20160907,MW1140-18,12,F5,Hexachlorophene,0.1,uM,0.010733035
20160907,MW1140-18,12,F6,Hexachlorophene,0.3,uM,0.003585969
20160907,MW1140-18,12,F7,Hexachlorophene,1,uM,0.004441514
20160907,MW1140-18,12,F8,Hexachlorophene,3,uM,0
20160907,MW1140-19,5,A1,1-Ethyl-3-methylimidazolium diethylphosphate,3,uM,0
20160907,MW1140-19,5,A2,1-Ethyl-3-methylimidazolium diethylphosphate,10,uM,0
20160907,MW1140-19,5,A3,1-Ethyl-3-methylimidazolium diethylphosphate,20,uM,0
20160907,MW1140-19,5,A4,1-Ethyl-3-methylimidazolium diethylphosphate,0,uM,0
20160907,MW1140-19,5,A5,1-Ethyl-3-methylimidazolium diethylphosphate,0.03,uM,0
20160907,MW1140-19,5,A6,1-Ethyl-3-methylimidazolium diethylphosphate,0.1,uM,0
20160907,MW1140-19,5,A7,1-Ethyl-3-methylimidazolium diethylphosphate,0.3,uM,0
20160907,MW1140-19,5,A8,1-Ethyl-3-methylimidazolium diethylphosphate,1,uM,0
20160907,MW1140-19,5,B1,Auramine O,3,uM,0
20160907,MW1140-19,5,B2,Auramine O,10,uM,0
20160907,MW1140-19,5,B3,Auramine O,20,uM,0
20160907,MW1140-19,5,B4,Auramine O,0,uM,0
20160907,MW1140-19,5,B5,Auramine O,0.03,uM,0
20160907,MW1140-19,5,B6,Auramine O,0.1,uM,0
20160907,MW1140-19,5,B7,Auramine O,0.3,uM,0
20160907,MW1140-19,5,B8,Auramine O,1,uM,0
20160907,MW1140-19,5,C1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20160907,MW1140-19,5,C2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20160907,MW1140-19,5,C3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20160907,MW1140-19,5,C4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0
20160907,MW1140-19,5,C5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0
20160907,MW1140-19,5,C6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0
20160907,MW1140-19,5,C7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0
20160907,MW1140-19,5,C8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0
20160907,MW1140-19,5,D1,D-Glucitol,3,uM,0
20160907,MW1140-19,5,D2,D-Glucitol,10,uM,0
20160907,MW1140-19,5,D3,D-Glucitol,20,uM,0
20160907,MW1140-19,5,D4,D-Glucitol,0,uM,0
20160907,MW1140-19,5,D5,D-Glucitol,0.03,uM,0
20160907,MW1140-19,5,D6,D-Glucitol,0.1,uM,0
20160907,MW1140-19,5,D7,D-Glucitol,0.3,uM,0
20160907,MW1140-19,5,D8,D-Glucitol,1,uM,0
20160907,MW1140-19,5,E1,Estradiol,3,uM,0
20160907,MW1140-19,5,E2,Estradiol,10,uM,0
20160907,MW1140-19,5,E3,Estradiol,20,uM,0
20160907,MW1140-19,5,E4,Estradiol,0,uM,0
20160907,MW1140-19,5,E5,Estradiol,0.03,uM,0
20160907,MW1140-19,5,E6,Estradiol,0.1,uM,0
20160907,MW1140-19,5,E7,Estradiol,0.3,uM,0
20160907,MW1140-19,5,E8,Estradiol,1,uM,0
20160907,MW1140-19,5,F1,Hexachlorophene,3,uM,0
20160907,MW1140-19,5,F2,Hexachlorophene,10,uM,0
20160907,MW1140-19,5,F3,Hexachlorophene,20,uM,0
20160907,MW1140-19,5,F4,Hexachlorophene,0,uM,0
20160907,MW1140-19,5,F5,Hexachlorophene,0.03,uM,0
20160907,MW1140-19,5,F6,Hexachlorophene,0.1,uM,0
20160907,MW1140-19,5,F7,Hexachlorophene,0.3,uM,0
20160907,MW1140-19,5,F8,Hexachlorophene,1,uM,0
20160907,MW1140-19,7,A1,1-Ethyl-3-methylimidazolium diethylphosphate,3,uM,0
20160907,MW1140-19,7,A2,1-Ethyl-3-methylimidazolium diethylphosphate,10,uM,3.44E-07
20160907,MW1140-19,7,A3,1-Ethyl-3-methylimidazolium diethylphosphate,20,uM,0
20160907,MW1140-19,7,A4,1-Ethyl-3-methylimidazolium diethylphosphate,0,uM,0
20160907,MW1140-19,7,A5,1-Ethyl-3-methylimidazolium diethylphosphate,0.03,uM,3.28E-08
20160907,MW1140-19,7,A6,1-Ethyl-3-methylimidazolium diethylphosphate,0.1,uM,0
20160907,MW1140-19,7,A7,1-Ethyl-3-methylimidazolium diethylphosphate,0.3,uM,0
20160907,MW1140-19,7,A8,1-Ethyl-3-methylimidazolium diethylphosphate,1,uM,0
20160907,MW1140-19,7,B1,Auramine O,3,uM,0
20160907,MW1140-19,7,B2,Auramine O,10,uM,0
20160907,MW1140-19,7,B3,Auramine O,20,uM,0
20160907,MW1140-19,7,B4,Auramine O,0,uM,0
20160907,MW1140-19,7,B5,Auramine O,0.03,uM,0
20160907,MW1140-19,7,B6,Auramine O,0.1,uM,1.80E-05
20160907,MW1140-19,7,B7,Auramine O,0.3,uM,0
20160907,MW1140-19,7,B8,Auramine O,1,uM,0
20160907,MW1140-19,7,C1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20160907,MW1140-19,7,C2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20160907,MW1140-19,7,C3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20160907,MW1140-19,7,C4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0
20160907,MW1140-19,7,C5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,4.74E-06
20160907,MW1140-19,7,C6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0
20160907,MW1140-19,7,C7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0
20160907,MW1140-19,7,C8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0
20160907,MW1140-19,7,D1,D-Glucitol,3,uM,0
20160907,MW1140-19,7,D2,D-Glucitol,10,uM,0
20160907,MW1140-19,7,D3,D-Glucitol,20,uM,0
20160907,MW1140-19,7,D4,D-Glucitol,0,uM,0
20160907,MW1140-19,7,D5,D-Glucitol,0.03,uM,0
20160907,MW1140-19,7,D6,D-Glucitol,0.1,uM,0
20160907,MW1140-19,7,D7,D-Glucitol,0.3,uM,0
20160907,MW1140-19,7,D8,D-Glucitol,1,uM,0
20160907,MW1140-19,7,E1,Estradiol,3,uM,0
20160907,MW1140-19,7,E2,Estradiol,10,uM,0
20160907,MW1140-19,7,E3,Estradiol,20,uM,0
20160907,MW1140-19,7,E4,Estradiol,0,uM,0
20160907,MW1140-19,7,E5,Estradiol,0.03,uM,0
20160907,MW1140-19,7,E6,Estradiol,0.1,uM,0
20160907,MW1140-19,7,E7,Estradiol,0.3,uM,0
20160907,MW1140-19,7,E8,Estradiol,1,uM,6.45E-07
20160907,MW1140-19,7,F1,Hexachlorophene,3,uM,0
20160907,MW1140-19,7,F2,Hexachlorophene,10,uM,0
20160907,MW1140-19,7,F3,Hexachlorophene,20,uM,0
20160907,MW1140-19,7,F4,Hexachlorophene,0,uM,0
20160907,MW1140-19,7,F5,Hexachlorophene,0.03,uM,3.82E-06
20160907,MW1140-19,7,F6,Hexachlorophene,0.1,uM,0
20160907,MW1140-19,7,F7,Hexachlorophene,0.3,uM,0
20160907,MW1140-19,7,F8,Hexachlorophene,1,uM,0
20160907,MW1140-19,9,A1,1-Ethyl-3-methylimidazolium diethylphosphate,3,uM,0.001754487
20160907,MW1140-19,9,A2,1-Ethyl-3-methylimidazolium diethylphosphate,10,uM,0.001829734
20160907,MW1140-19,9,A3,1-Ethyl-3-methylimidazolium diethylphosphate,20,uM,0.001722841
20160907,MW1140-19,9,A4,1-Ethyl-3-methylimidazolium diethylphosphate,0,uM,0
20160907,MW1140-19,9,A5,1-Ethyl-3-methylimidazolium diethylphosphate,0.03,uM,0.001295153
20160907,MW1140-19,9,A6,1-Ethyl-3-methylimidazolium diethylphosphate,0.1,uM,0.001495797
20160907,MW1140-19,9,A7,1-Ethyl-3-methylimidazolium diethylphosphate,0.3,uM,0.000851177
20160907,MW1140-19,9,A8,1-Ethyl-3-methylimidazolium diethylphosphate,1,uM,0.000579982
20160907,MW1140-19,9,B1,Auramine O,3,uM,0
20160907,MW1140-19,9,B2,Auramine O,10,uM,0
20160907,MW1140-19,9,B3,Auramine O,20,uM,0
20160907,MW1140-19,9,B4,Auramine O,0,uM,0.000935758
20160907,MW1140-19,9,B5,Auramine O,0.03,uM,0.001461035
20160907,MW1140-19,9,B6,Auramine O,0.1,uM,0.002504171
20160907,MW1140-19,9,B7,Auramine O,0.3,uM,0.000617017
20160907,MW1140-19,9,B8,Auramine O,1,uM,0.000487977
20160907,MW1140-19,9,C1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20160907,MW1140-19,9,C2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20160907,MW1140-19,9,C3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20160907,MW1140-19,9,C4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.001462428
20160907,MW1140-19,9,C5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0.001086618
20160907,MW1140-19,9,C6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.001286367
20160907,MW1140-19,9,C7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.002413557
20160907,MW1140-19,9,C8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,1.49E-05
20160907,MW1140-19,9,D1,D-Glucitol,3,uM,0.002201551
20160907,MW1140-19,9,D2,D-Glucitol,10,uM,0.001037338
20160907,MW1140-19,9,D3,D-Glucitol,20,uM,5.48E-05
20160907,MW1140-19,9,D4,D-Glucitol,0,uM,0
20160907,MW1140-19,9,D5,D-Glucitol,0.03,uM,0.000291883
20160907,MW1140-19,9,D6,D-Glucitol,0.1,uM,0.001250312
20160907,MW1140-19,9,D7,D-Glucitol,0.3,uM,5.27E-05
20160907,MW1140-19,9,D8,D-Glucitol,1,uM,5.35E-06
20160907,MW1140-19,9,E1,Estradiol,3,uM,0.000165767
20160907,MW1140-19,9,E2,Estradiol,10,uM,0.000619423
20160907,MW1140-19,9,E3,Estradiol,20,uM,0
20160907,MW1140-19,9,E4,Estradiol,0,uM,0.001137039
20160907,MW1140-19,9,E5,Estradiol,0.03,uM,0
20160907,MW1140-19,9,E6,Estradiol,0.1,uM,0.000218269
20160907,MW1140-19,9,E7,Estradiol,0.3,uM,0.001742226
20160907,MW1140-19,9,E8,Estradiol,1,uM,0.000651562
20160907,MW1140-19,9,F1,Hexachlorophene,3,uM,0
20160907,MW1140-19,9,F2,Hexachlorophene,10,uM,0
20160907,MW1140-19,9,F3,Hexachlorophene,20,uM,0
20160907,MW1140-19,9,F4,Hexachlorophene,0,uM,0.00172317
20160907,MW1140-19,9,F5,Hexachlorophene,0.03,uM,0.000306809
20160907,MW1140-19,9,F6,Hexachlorophene,0.1,uM,5.65E-05
20160907,MW1140-19,9,F7,Hexachlorophene,0.3,uM,0
20160907,MW1140-19,9,F8,Hexachlorophene,1,uM,1.85E-05
20160907,MW1140-19,12,A1,1-Ethyl-3-methylimidazolium diethylphosphate,3,uM,0.012115968
20160907,MW1140-19,12,A2,1-Ethyl-3-methylimidazolium diethylphosphate,10,uM,0.010673981
20160907,MW1140-19,12,A3,1-Ethyl-3-methylimidazolium diethylphosphate,20,uM,0.009300513
20160907,MW1140-19,12,A4,1-Ethyl-3-methylimidazolium diethylphosphate,0,uM,0.005061308
20160907,MW1140-19,12,A5,1-Ethyl-3-methylimidazolium diethylphosphate,0.03,uM,0.008906549
20160907,MW1140-19,12,A6,1-Ethyl-3-methylimidazolium diethylphosphate,0.1,uM,0.007863752
20160907,MW1140-19,12,A7,1-Ethyl-3-methylimidazolium diethylphosphate,0.3,uM,0.011711242
20160907,MW1140-19,12,A8,1-Ethyl-3-methylimidazolium diethylphosphate,1,uM,0.00686613
20160907,MW1140-19,12,B1,Auramine O,3,uM,0.00015332
20160907,MW1140-19,12,B2,Auramine O,10,uM,0
20160907,MW1140-19,12,B3,Auramine O,20,uM,0
20160907,MW1140-19,12,B4,Auramine O,0,uM,0.006480855
20160907,MW1140-19,12,B5,Auramine O,0.03,uM,0.00605454
20160907,MW1140-19,12,B6,Auramine O,0.1,uM,0.00746069
20160907,MW1140-19,12,B7,Auramine O,0.3,uM,0.009168647
20160907,MW1140-19,12,B8,Auramine O,1,uM,0.004988274
20160907,MW1140-19,12,C1,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",3,uM,0
20160907,MW1140-19,12,C2,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",10,uM,0
20160907,MW1140-19,12,C3,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",20,uM,0
20160907,MW1140-19,12,C4,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0,uM,0.007782921
20160907,MW1140-19,12,C5,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.03,uM,0.009100906
20160907,MW1140-19,12,C6,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.1,uM,0.008438631
20160907,MW1140-19,12,C7,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",0.3,uM,0.007653958
20160907,MW1140-19,12,C8,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester",1,uM,0.004171302
20160907,MW1140-19,12,D1,D-Glucitol,3,uM,0.008536339
20160907,MW1140-19,12,D2,D-Glucitol,10,uM,0.007168157
20160907,MW1140-19,12,D3,D-Glucitol,20,uM,0.005342053
20160907,MW1140-19,12,D4,D-Glucitol,0,uM,0.011953731
20160907,MW1140-19,12,D5,D-Glucitol,0.03,uM,0.005532004
20160907,MW1140-19,12,D6,D-Glucitol,0.1,uM,0.008562618
20160907,MW1140-19,12,D7,D-Glucitol,0.3,uM,0.006980116
20160907,MW1140-19,12,D8,D-Glucitol,1,uM,0.007109617
20160907,MW1140-19,12,E1,Estradiol,3,uM,0.006191834
20160907,MW1140-19,12,E2,Estradiol,10,uM,0.007551379
20160907,MW1140-19,12,E3,Estradiol,20,uM,0.00176781
20160907,MW1140-19,12,E4,Estradiol,0,uM,0.01112281
20160907,MW1140-19,12,E5,Estradiol,0.03,uM,0.007929455
20160907,MW1140-19,12,E6,Estradiol,0.1,uM,0.005206369
20160907,MW1140-19,12,E7,Estradiol,0.3,uM,0.012326595
20160907,MW1140-19,12,E8,Estradiol,1,uM,0.009995957
20160907,MW1140-19,12,F1,Hexachlorophene,3,uM,0
20160907,MW1140-19,12,F2,Hexachlorophene,10,uM,0
20160907,MW1140-19,12,F3,Hexachlorophene,20,uM,0
20160907,MW1140-19,12,F4,Hexachlorophene,0,uM,0.007679404
20160907,MW1140-19,12,F5,Hexachlorophene,0.03,uM,0.008461295
20160907,MW1140-19,12,F6,Hexachlorophene,0.1,uM,0.003079236
20160907,MW1140-19,12,F7,Hexachlorophene,0.3,uM,0.005911228
20160907,MW1140-19,12,F8,Hexachlorophene,1,uM,0.000314863
20160907,MW1140-20,5,A1,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",20,uM,0
20160907,MW1140-20,5,A2,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0,uM,0
20160907,MW1140-20,5,A3,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.03,uM,0
20160907,MW1140-20,5,A4,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.1,uM,0
20160907,MW1140-20,5,A5,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.3,uM,0
20160907,MW1140-20,5,A6,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",1,uM,0
20160907,MW1140-20,5,A7,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",3,uM,0
20160907,MW1140-20,5,A8,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",10,uM,0
20160907,MW1140-20,5,B1,L-Ascorbic acid,20,uM,0
20160907,MW1140-20,5,B2,L-Ascorbic acid,0,uM,0
20160907,MW1140-20,5,B3,L-Ascorbic acid,0.03,uM,0
20160907,MW1140-20,5,B4,L-Ascorbic acid,0.1,uM,0
20160907,MW1140-20,5,B5,L-Ascorbic acid,0.3,uM,0
20160907,MW1140-20,5,B6,L-Ascorbic acid,1,uM,0
20160907,MW1140-20,5,B7,L-Ascorbic acid,3,uM,0
20160907,MW1140-20,5,B8,L-Ascorbic acid,10,uM,0
20160907,MW1140-20,5,C1,Parathion,20,uM,0
20160907,MW1140-20,5,C2,Parathion,0,uM,0
20160907,MW1140-20,5,C3,Parathion,0.03,uM,0
20160907,MW1140-20,5,C4,Parathion,0.1,uM,0
20160907,MW1140-20,5,C5,Parathion,0.3,uM,0
20160907,MW1140-20,5,C6,Parathion,1,uM,0
20160907,MW1140-20,5,C7,Parathion,3,uM,0
20160907,MW1140-20,5,C8,Parathion,10,uM,0
20160907,MW1140-20,5,D1,Permethrin,20,uM,0
20160907,MW1140-20,5,D2,Permethrin,0,uM,0
20160907,MW1140-20,5,D3,Permethrin,0.03,uM,0
20160907,MW1140-20,5,D4,Permethrin,0.1,uM,0
20160907,MW1140-20,5,D5,Permethrin,0.3,uM,0
20160907,MW1140-20,5,D6,Permethrin,1,uM,0
20160907,MW1140-20,5,D7,Permethrin,3,uM,0
20160907,MW1140-20,5,D8,Permethrin,10,uM,0
20160907,MW1140-20,5,E1,Rotenone,20,uM,0
20160907,MW1140-20,5,E2,Rotenone,0,uM,0
20160907,MW1140-20,5,E3,Rotenone,0.03,uM,0
20160907,MW1140-20,5,E4,Rotenone,0.1,uM,0
20160907,MW1140-20,5,E5,Rotenone,0.3,uM,0
20160907,MW1140-20,5,E6,Rotenone,1,uM,0
20160907,MW1140-20,5,E7,Rotenone,3,uM,0
20160907,MW1140-20,5,E8,Rotenone,10,uM,0
20160907,MW1140-20,5,F1,Tetraethylthiuram disulfide,20,uM,0
20160907,MW1140-20,5,F2,Tetraethylthiuram disulfide,0,uM,0
20160907,MW1140-20,5,F3,Tetraethylthiuram disulfide,0.03,uM,0
20160907,MW1140-20,5,F4,Tetraethylthiuram disulfide,0.1,uM,0
20160907,MW1140-20,5,F5,Tetraethylthiuram disulfide,0.3,uM,0
20160907,MW1140-20,5,F6,Tetraethylthiuram disulfide,1,uM,0
20160907,MW1140-20,5,F7,Tetraethylthiuram disulfide,3,uM,0
20160907,MW1140-20,5,F8,Tetraethylthiuram disulfide,10,uM,0
20160907,MW1140-20,7,A1,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",20,uM,0
20160907,MW1140-20,7,A2,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0,uM,0
20160907,MW1140-20,7,A3,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.03,uM,7.83E-06
20160907,MW1140-20,7,A4,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.1,uM,1.04E-05
20160907,MW1140-20,7,A5,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",0.3,uM,1.88E-07
20160907,MW1140-20,7,A6,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",1,uM,1.35E-05
20160907,MW1140-20,7,A7,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",3,uM,0
20160907,MW1140-20,7,A8,"Manganese, tricarbonyl[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]",10,uM,0
20160907,MW1140-20,7,B1,L-Ascorbic acid,20,uM,3.09E-05
20160907,MW1140-20,7,B2,L-Ascorbic acid,0,uM,0
20160907,MW1140-20,7,B3,L-Ascorbic acid,0.03,uM,0
20160907,MW1140-20,7,B4,L-Ascorbic acid,0.1,uM,0
20160907,MW1140-20,7,B5,L-Ascorbic acid,0.3,uM,7.61E-05
20160907,MW1140-20,7,B6,L-Ascorbic acid,1,uM,7.83E-06
20160907,MW1140-20,7,B7,L-Ascorbic acid,3,uM,0
20160907,MW1140-20,7,B8,L-Ascorbic acid,10,uM,0
20160907,MW1140-20,7,C1,Parathion,20,uM,0
20160907,MW1140-20,7,C2,Parathion,0,uM,0.000204297
20160907,MW1140-20,7,C3,Parathion,0.03,uM,1.43E-05
20160907,MW1140-20,7,C4,Parathion,0.1,uM,0
20160907,MW1140-20,7,C5,Parathion,0.3,uM,0
20160907,MW1140-20,7,C6,Parathion,1,uM,0
20160907,MW1140-20,7,C7,Parathion,3,uM,0
20160907,MW1140-20,7,C8,Parathion,10,uM,0
20160907,MW1140-20,7,D1,Permethrin,20,uM,0
20160907,MW1140-20,7,D2,Permethrin,0,uM,0
20160907,MW1140-20,7,D3,Permethrin,0.03,uM,0
20160907,MW1140-20,7,D4,Permethrin,0.1,uM,1.56E-06
20160907,MW1140-20,7,D5,Permethrin,0.3,uM,0
20160907,MW1140-20,7,D6,Permethrin,1,uM,0
20160907,MW1140-20,7,D7,Permethrin,3,uM,0
20160907,MW1140-20,7,D8,Permethrin,10,uM,0
20160907,MW1140-20,7,E1,Rotenone,20,uM,0
20160907,MW1140-20,7,E2,Rotenone,0,uM,0
20160907,MW1140-20,7,E3,Rotenone,0.03,uM,0
20160907,MW1140-20,7,E4,Rotenone,0.1,uM,0
20160907,MW1140-20,7,E5,Rotenone,0.3,uM,0
20160907,MW1140-20,7,E6,Rotenone,1,uM,0
20160907,MW1140-20,7,E7,Rotenone,3,uM,0
20160907,MW1140-20,7,E8,Rotenone,10,uM,0
20160907,MW1140-20,7,F1,Tetraethylthiuram disulfide,20,uM,0
20160907,MW1140-20,7,F2,Tetraethylthiuram disulfide,0,uM,6.80E-06
20160907,MW1140-20,7,F3,Tetraethylthiuram disulfide,0.03,uM,0
20160907,MW1140-20,7,F4,Tetraethylthiuram disulfide,0.1,uM,0
