"date","Plate.SN","well","DIV","treatment","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20201118","MW71-7109","F3",12,"3360 B01","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",5.14593093386691,5.61375,0.0632718943059117,56.6991428571429,0.964857142857143,22.9386428571429,16,14,32,11.1875,0.258193204365079,3.08382584178279,27.4612903225806,0.10806359219412,71.09375,0.0791417382642681,0.00518598080663979,1,""
"20201118","MW71-7109","F3",5,"3360 B01","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.401686661736051,0,NA,0,NA,NA,2,0,0,NA,NA,0,NA,NA,NA,0.000255742423707489,0,1,""
"20201118","MW71-7109","F3",7,"3360 B01","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",0.573334301631265,0.771428571428571,0.0553870875382795,30.06375,0.32775,40.203,7,4,0,NA,NA,0,NA,NA,NA,0.00203526532252274,5.42500172160768e-06,1,""
"20201118","MW71-7109","F3",9,"3360 B01","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.41921404450028,1.86,0.0392334457745999,42.0495384615385,0.561153846153846,54.2836923076923,14,13,13,14.7692307692308,0.211037087912088,9.25388138054283,72.5041666666667,0.0567539401863322,127.461538461538,0.124836151408531,0.00416115080973597,1,""
"20201118","MW71-7109","F4",12,"3360 B07","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",4.64992974696108,5.272,0.0693035451523402,65.0627857142857,2.37692857142857,40.6953571428571,15,14,18,10.3888888888889,0.276427469135802,2.33699387777938,48.8794117647059,0.182748124007195,81.2222222222222,0.0905402214086115,0.00464505837248848,1,""
"20201118","MW71-7109","F4",5,"3360 B07","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","F4",7,"3360 B07","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",1.19913782767969,2.04666666666667,0.0846656134331687,32.2053333333333,0.525333333333333,14.263,9,3,0,NA,NA,0,NA,NA,NA,0.000731844803957308,8.12854631543347e-06,1,""
"20201118","MW71-7109","F4",9,"3360 B07","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.88128004198829,2.71285714285714,0.104778455160104,55.075,3.1676,22.9154,14,5,4,16,0.234444444444444,2.25446898002103,211.5,0.120645554390697,134,0.0773634891678022,0.00103084230954645,1,""
"20201118","MW71-7109","F5",12,"3360 C05","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",4.33852228885919,9.67875,0.0673455406340623,69.170875,1.3991875,16.190625,16,16,30,11.4333333333333,0.270979828042328,2.60462723282473,28.6344827586207,0.194698906879131,54,0.101947130610007,0.00769627635215252,1,""
"20201118","MW71-7109","F5",5,"3360 C05","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.170008462643474,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20201118","MW71-7109","F5",7,"3360 C05","30.00000","uM","NFA_20201118_MW71-7109_07_00(000).h5",1.03231655828278,3.175,0.0921508204635996,30.8718,0.493,29.2046,12,5,0,NA,NA,0,NA,NA,NA,0.00200962945658332,1.1118419207821e-05,1,""
"20201118","MW71-7109","F5",9,"3360 C05","30.00000","uM","NFA_20201118_MW71-7109_09_00(000).h5",1.34111838295301,1.905,0.0598442185302422,36.0958571428571,0.838285714285714,50.2947142857143,16,7,6,16,0.341043771043771,4.60335542667771,135.9,0.0878787409535848,148.166666666667,0.129301222955384,0.00240244431513637,1,""
"20201118","MW71-7109","F6",12,"3360 C12","30.00000","uM","NFA_20201118_MW71-7109_12_00(000)(000).h5",5.72391694099727,4.23,0.0651891656719367,59.9770714285714,5.2515,27.9975714285714,16,14,24,10.875,0.271521577380952,1.74388846913159,37.6717391304348,0.198239920584548,59.625,0.0697801320248197,0.0047482397543669,1,""
"20201118","MW71-7109","F6",5,"3360 C12","30.00000","uM","NFA_20201118_MW71-7109_05_00(000).h5",0.56743565309325,0.32,0.0463240677966092,20.506,0.195,51.052,3,1,0,NA,NA,0,NA,NA,NA,0.000655658314240219,4.3878879443307e-06,1,""
